sales_key,date_key,sku_key,store_key,supplier_key,quantity_sold,unit_selling_price,discount_applied,is_promotion_active,competitor_price
496,20260227,139,6,2,8,595.48,0.0,False,573.33
497,20260227,144,6,10,3,71.77,0.0,False,68.68
498,20260227,5,7,6,3,90.27,0.0,False,87.27
499,20260227,6,7,1,8,518.23,0.0,False,534.05
500,20260227,11,7,7,4,697.43,0.0,False,719.97
501,20260227,14,7,4,6,530.82,0.0,False,507.19
502,20260227,38,7,4,3,375.47,0.0,False,384.95
503,20260227,41,7,8,10,663.34,0.0,False,677.44
504,20260227,54,7,1,6,329.46,0.0,False,343.19
505,20260227,59,7,4,6,300.08,0.0,False,282.89
506,20260227,61,7,3,3,161.28,0.0,False,163.47
507,20260227,67,7,3,8,468.26,0.0,False,445.6
508,20260227,68,7,3,3,417.57,0.0,False,428.32
509,20260227,70,7,7,1,236.35,23.64,True,233.54
510,20260227,72,7,3,5,174.33,0.0,False,187.68
511,20260227,74,7,3,6,184.46,0.0,False,168.12
512,20260227,75,7,5,8,339.64,0.0,False,333.99
513,20260227,90,7,6,8,360.1,0.0,False,352.8
514,20260227,96,7,7,2,723.03,0.0,False,729.52
515,20260227,108,7,2,10,321.35,0.0,False,315.8
516,20260227,110,7,2,3,206.67,0.0,False,203.54
517,20260227,114,7,8,4,217.44,0.0,False,209.13
518,20260227,115,7,4,7,127.28,0.0,False,122.42
519,20260227,120,7,5,6,643.79,0.0,False,600.63
520,20260227,124,7,5,10,146.99,0.0,False,144.52
521,20260227,130,7,5,4,243.53,0.0,False,222.54
522,20260227,138,7,9,10,27.67,0.0,False,26.53
523,20260227,146,7,10,10,40.78,0.0,False,41.06
524,20260227,148,7,8,6,304.97,0.0,False,307.61
525,20260227,4,8,6,8,416.76,0.0,False,428.29
526,20260227,7,8,6,3,557.67,0.0,False,571.92
527,20260227,9,8,9,8,108.7,0.0,False,102.56
528,20260227,31,8,10,7,60.98,0.0,False,60.18
529,20260227,39,8,2,5,328.67,0.0,False,299.89
530,20260227,46,8,8,6,93.46,0.0,False,102.63
531,20260227,63,8,3,4,297.88,0.0,False,287.72
532,20260227,70,8,1,8,236.35,0.0,False,229.11
533,20260227,71,8,8,2,795.69,0.0,False,782.04
534,20260227,86,8,6,3,149.46,44.84,True,155.25
535,20260227,115,8,6,2,127.28,0.0,False,126.7
536,20260227,125,8,5,3,105.26,0.0,False,104.3
537,20260227,129,8,3,10,645.79,0.0,False,626.11
538,20260227,132,8,7,3,557.78,167.33,True,561.63
539,20260227,137,8,9,6,135.85,0.0,False,141.66
540,20260227,139,8,3,8,595.48,0.0,False,544.54
541,20260227,141,8,4,7,339.01,0.0,False,333.37
542,20260227,142,8,8,2,101.55,20.31,True,106.85
543,20260227,147,8,6,8,163.8,0.0,False,178.54
544,20260227,6,9,2,1,518.23,0.0,False,564.81
545,20260227,11,9,3,5,697.43,0.0,False,654.38
546,20260227,23,9,3,1,696.04,69.6,True,689.01
547,20260227,33,9,3,3,340.22,0.0,False,346.19
548,20260227,36,9,10,10,496.39,0.0,False,494.92
549,20260227,42,9,7,5,603.01,0.0,False,577.85
550,20260227,53,9,2,10,501.67,501.67,True,472.51
551,20260227,54,9,10,8,329.46,263.57,True,307.06
552,20260227,58,9,1,1,686.72,0.0,False,730.44
553,20260227,67,9,2,7,468.26,0.0,False,447.33
554,20260227,75,9,1,7,339.64,0.0,False,347.75
555,20260227,76,9,10,9,202.69,0.0,False,210.91
556,20260227,90,9,6,1,360.1,0.0,False,334.59
557,20260227,92,9,3,4,38.43,0.0,False,39.45
558,20260227,99,9,10,1,436.57,0.0,False,462.27
559,20260227,110,9,4,2,206.67,0.0,False,187.48
560,20260227,113,9,5,2,447.09,0.0,False,480.24
561,20260227,116,9,7,8,506.55,0.0,False,466.82
562,20260227,139,9,1,3,595.48,0.0,False,578.97
563,20260227,141,9,8,6,339.01,0.0,False,339.35
564,20260227,2,10,10,6,449.68,0.0,False,428.54
565,20260227,6,10,5,4,518.23,0.0,False,549.32
566,20260227,18,10,1,4,606.6,0.0,False,556.64
567,20260227,25,10,5,7,153.52,0.0,False,146.63
568,20260227,31,10,8,8,60.98,0.0,False,61.03
569,20260227,34,10,2,2,436.02,0.0,False,428.97
570,20260227,36,10,5,2,496.39,99.28,True,462.46
571,20260227,49,10,2,1,97.63,0.0,False,106.77
572,20260227,51,10,7,6,283.97,0.0,False,311.45
573,20260227,66,10,8,3,63.66,0.0,False,60.85
574,20260227,80,10,5,2,502.44,0.0,False,482.17
575,20260227,82,10,8,4,493.24,0.0,False,525.95
576,20260227,86,10,3,7,149.46,0.0,False,152.78
577,20260227,88,10,3,9,454.13,0.0,False,411.45
578,20260227,94,10,5,2,554.62,0.0,False,564.34
579,20260227,95,10,10,1,154.99,0.0,False,162.24
580,20260227,97,10,8,5,456.24,0.0,False,441.57
581,20260227,100,10,3,8,53.92,0.0,False,54.69
582,20260227,106,10,2,6,520.47,0.0,False,489.28
583,20260227,110,10,9,6,206.67,0.0,False,205.88
584,20260227,112,10,9,8,579.8,0.0,False,592.12
585,20260227,117,10,2,1,614.33,0.0,False,562.95
586,20260227,118,10,9,4,288.84,0.0,False,312.8
587,20260227,122,10,4,10,402.17,0.0,False,433.92
588,20260227,124,10,9,2,146.99,0.0,False,153.51
589,20260227,129,10,2,7,645.79,0.0,False,608.49
590,20260227,132,10,10,8,557.78,0.0,False,587.35
591,20260227,150,10,5,2,501.62,100.32,True,531.48
592,20260227,8,11,6,6,148.91,0.0,False,148.61
593,20260227,36,11,8,9,496.39,0.0,False,532.31
594,20260227,41,11,1,5,663.34,0.0,False,662.26
595,20260227,44,11,6,7,650.5,0.0,False,709.52
596,20260227,47,11,7,9,708.87,637.98,True,695.65
597,20260227,48,11,10,2,223.93,0.0,False,237.29
598,20260227,53,11,9,4,501.67,0.0,False,506.42
599,20260227,57,11,4,3,99.94,0.0,False,93.97
600,20260227,68,11,10,7,417.57,0.0,False,420.77
601,20260227,69,11,9,9,763.32,0.0,False,799.86
602,20260227,82,11,6,10,493.24,0.0,False,463.65
603,20260227,90,11,4,1,360.1,36.01,True,356.42
604,20260227,92,11,9,10,38.43,0.0,False,34.69
605,20260227,112,11,2,2,579.8,0.0,False,534.69
606,20260227,118,11,7,4,288.84,115.54,True,286.9
607,20260227,120,11,8,4,643.79,0.0,False,705.32
608,20260227,133,11,5,9,82.08,0.0,False,83.74
609,20260227,150,11,9,1,501.62,0.0,False,497.59
610,20260227,11,12,8,1,697.43,0.0,False,752.01
611,20260227,26,12,10,3,37.29,0.0,False,36.55
612,20260227,32,12,7,1,608.03,0.0,False,610.29
613,20260227,35,12,6,2,101.36,0.0,False,111.43
614,20260227,39,12,3,10,328.67,0.0,False,349.54
615,20260227,46,12,6,10,93.46,0.0,False,99.02
616,20260227,50,12,4,5,332.1,0.0,False,313.33
617,20260227,58,12,6,3,686.72,0.0,False,744.95
618,20260227,61,12,9,3,161.28,48.38,True,168.29
619,20260227,71,12,9,4,795.69,0.0,False,858.31
620,20260227,72,12,1,10,174.33,0.0,False,186.04
621,20260227,79,12,6,10,539.44,0.0,False,509.77
622,20260227,94,12,4,8,554.62,0.0,False,570.46
623,20260227,99,12,6,6,436.57,0.0,False,422.04
624,20260227,106,12,4,8,520.47,0.0,False,533.98
625,20260227,114,12,3,5,217.44,108.72,True,211.2
626,20260227,115,12,3,8,127.28,0.0,False,117.54
627,20260227,118,12,1,5,288.84,0.0,False,301.83
628,20260227,126,12,5,4,632.86,0.0,False,573.6
629,20260227,131,12,9,1,722.1,0.0,False,729.31
630,20260227,13,13,3,7,282.5,0.0,False,304.96
631,20260227,16,13,9,5,512.21,0.0,False,480.61
632,20260227,32,13,2,1,608.03,0.0,False,553.26
633,20260227,43,13,5,6,350.68,210.41,True,348.14
634,20260227,46,13,9,5,93.46,0.0,False,99.18
635,20260227,48,13,7,3,223.93,0.0,False,242.02
636,20260227,49,13,1,1,97.63,0.0,False,89.05
637,20260227,55,13,10,6,249.41,0.0,False,262.73
638,20260227,61,13,4,9,161.28,0.0,False,145.28
639,20260227,72,13,8,8,174.33,0.0,False,185.95
640,20260227,77,13,8,4,583.84,0.0,False,629.86
641,20260227,81,13,2,1,124.73,0.0,False,118.92
642,20260227,85,13,1,9,163.15,0.0,False,178.69
643,20260227,87,13,7,4,182.16,0.0,False,177.65
644,20260227,90,13,4,4,360.1,0.0,False,345.29
645,20260227,100,13,1,1,53.92,0.0,False,56.05
646,20260227,107,13,5,6,278.42,0.0,False,292.64
647,20260227,127,13,10,6,794.94,0.0,False,728.64
648,20260227,128,13,1,2,466.4,93.28,True,446.59
649,20260227,133,13,2,4,82.08,0.0,False,79.67
650,20260227,139,13,2,4,595.48,0.0,False,617.63
651,20260227,149,13,8,9,153.75,0.0,False,145.25
652,20260227,150,13,7,10,501.62,0.0,False,505.7
653,20260227,13,14,2,3,282.5,0.0,False,306.9
654,20260227,16,14,10,9,512.21,0.0,False,553.73
655,20260227,28,14,2,4,623.27,0.0,False,581.44
656,20260227,32,14,2,1,608.03,0.0,False,603.27
657,20260227,39,14,3,2,328.67,0.0,False,317.07
658,20260227,61,14,10,6,161.28,0.0,False,168.49
659,20260227,69,14,4,10,763.32,763.32,True,792.09
660,20260227,71,14,4,7,795.69,0.0,False,867.88
661,20260227,87,14,6,9,182.16,0.0,False,166.81
662,20260227,93,14,1,1,38.79,0.0,False,35.93
663,20260227,108,14,2,5,321.35,0.0,False,338.3
664,20260227,112,14,7,3,579.8,0.0,False,569.32
665,20260227,115,14,8,3,127.28,38.18,True,137.35
666,20260227,122,14,5,10,402.17,0.0,False,408.46
667,20260227,129,14,8,9,645.79,0.0,False,665.57
668,20260227,131,14,8,4,722.1,0.0,False,742.65
669,20260227,9,15,8,3,108.7,0.0,False,105.06
670,20260227,12,15,10,3,741.38,0.0,False,815.36
671,20260227,18,15,4,4,606.6,0.0,False,614.56
672,20260227,27,15,5,9,592.88,0.0,False,642.75
673,20260227,30,15,3,4,733.32,0.0,False,767.69
674,20260227,35,15,10,8,101.36,0.0,False,102.39
675,20260227,39,15,10,2,328.67,0.0,False,313.98
676,20260227,43,15,10,7,350.68,0.0,False,360.18
677,20260227,45,15,2,6,336.44,0.0,False,357.76
678,20260227,50,15,9,1,332.1,0.0,False,332.78
679,20260227,51,15,7,6,283.97,0.0,False,256.58
680,20260227,66,15,3,2,63.66,0.0,False,62.05
681,20260227,78,15,9,4,173.01,0.0,False,169.37
682,20260227,80,15,1,6,502.44,0.0,False,494.75
683,20260227,81,15,7,1,124.73,0.0,False,128.1
684,20260227,98,15,10,2,618.22,0.0,False,652.76
685,20260227,100,15,6,10,53.92,0.0,False,54.01
686,20260227,101,15,2,5,529.42,0.0,False,556.46
687,20260227,144,15,2,9,71.77,0.0,False,71.34
688,20260227,146,15,6,4,40.78,0.0,False,37.08
689,20260228,3,1,1,7,154.25,0.0,False,142.6
690,20260228,4,1,3,7,416.76,0.0,False,399.18
691,20260228,12,1,2,7,741.38,0.0,False,688.55
692,20260228,16,1,9,7,512.21,0.0,False,561.27
693,20260228,17,1,5,1,345.67,0.0,False,335.77
694,20260228,21,1,8,5,508.06,0.0,False,476.45
695,20260228,22,1,2,3,471.29,0.0,False,432.79
696,20260228,27,1,1,9,592.88,0.0,False,539.58
697,20260228,28,1,10,9,623.27,0.0,False,583.02
698,20260228,29,1,7,2,245.81,0.0,False,228.8
699,20260228,32,1,8,3,608.03,0.0,False,645.95
700,20260228,37,1,2,8,287.49,0.0,False,265.84
701,20260228,52,1,2,2,39.82,0.0,False,43.61
702,20260228,54,1,10,6,329.46,0.0,False,353.64
703,20260228,59,1,6,10,300.08,0.0,False,273.96
704,20260228,61,1,1,1,161.28,16.13,True,164.97
705,20260228,62,1,5,5,512.05,0.0,False,518.38
706,20260228,63,1,8,8,297.88,0.0,False,284.34
707,20260228,66,1,7,9,63.66,0.0,False,64.27
708,20260228,68,1,1,1,417.57,0.0,False,451.98
709,20260228,69,1,6,5,763.32,0.0,False,813.31
710,20260228,70,1,2,6,236.35,0.0,False,242.99
711,20260228,79,1,9,5,539.44,0.0,False,516.19
712,20260228,82,1,4,1,493.24,0.0,False,524.06
713,20260228,84,1,1,8,390.41,0.0,False,352.94
714,20260228,87,1,3,3,182.16,0.0,False,172.41
715,20260228,89,1,6,6,41.28,0.0,False,40.36
716,20260228,90,1,7,3,360.1,0.0,False,329.61
717,20260228,92,1,8,6,38.43,0.0,False,34.94
718,20260228,93,1,10,2,38.79,0.0,False,37.31
719,20260228,94,1,2,3,554.62,166.39,True,601.88
720,20260228,96,1,9,5,723.03,0.0,False,753.37
721,20260228,101,1,10,8,529.42,0.0,False,521.7
722,20260228,102,1,10,2,452.34,0.0,False,429.37
723,20260228,105,1,9,8,804.99,0.0,False,725.23
724,20260228,107,1,2,1,278.42,0.0,False,284.25
725,20260228,108,1,6,9,321.35,0.0,False,320.81
726,20260228,109,1,1,7,757.46,0.0,False,725.19
727,20260228,116,1,5,4,506.55,0.0,False,522.73
728,20260228,117,1,1,10,614.33,0.0,False,619.08
729,20260228,120,1,7,5,643.79,0.0,False,706.58
730,20260228,121,1,4,7,636.43,0.0,False,594.57
731,20260228,122,1,9,9,402.17,361.95,True,396.65
732,20260228,125,1,2,1,105.26,0.0,False,105.09
733,20260228,130,1,9,5,243.53,0.0,False,222.18
734,20260228,133,1,9,8,82.08,65.66,True,82.66
735,20260228,134,1,10,4,204.83,0.0,False,201.3
736,20260228,139,1,10,1,595.48,59.55,True,636.74
737,20260228,140,1,3,1,224.01,22.4,True,231.71
738,20260228,141,1,1,7,339.01,237.31,True,344.0
739,20260228,146,1,7,1,40.78,0.0,False,38.97
740,20260228,148,1,7,7,304.97,213.48,True,334.94
741,20260228,149,1,8,3,153.75,46.12,True,152.85
742,20260228,6,2,8,2,518.23,103.65,True,559.81
743,20260228,12,2,7,2,741.38,0.0,False,723.12
744,20260228,19,2,10,8,42.25,0.0,False,44.81
745,20260228,21,2,1,6,508.06,0.0,False,497.15
746,20260228,23,2,8,9,696.04,0.0,False,669.15
747,20260228,24,2,3,1,545.85,0.0,False,511.88
748,20260228,27,2,9,10,592.88,0.0,False,562.56
749,20260228,28,2,1,6,623.27,0.0,False,588.1
750,20260228,30,2,6,3,733.32,0.0,False,780.9
751,20260228,31,2,8,2,60.98,0.0,False,62.97
752,20260228,32,2,2,5,608.03,0.0,False,624.57
753,20260228,34,2,2,2,436.02,0.0,False,426.12
754,20260228,37,2,9,10,287.49,0.0,False,296.01
755,20260228,38,2,10,3,375.47,0.0,False,360.6
756,20260228,40,2,6,8,32.82,0.0,False,32.72
757,20260228,43,2,8,7,350.68,0.0,False,358.44
758,20260228,44,2,8,4,650.5,0.0,False,680.73
759,20260228,51,2,2,1,283.97,28.4,True,278.16
760,20260228,53,2,7,1,501.67,0.0,False,480.43
761,20260228,55,2,9,4,249.41,0.0,False,273.33
762,20260228,56,2,7,6,182.3,109.38,True,195.37
763,20260228,59,2,9,9,300.08,270.07,True,277.52
764,20260228,63,2,6,2,297.88,59.58,True,304.56
765,20260228,68,2,10,8,417.57,0.0,False,448.18
766,20260228,70,2,5,8,236.35,0.0,False,249.86
767,20260228,72,2,10,3,174.33,0.0,False,174.94
768,20260228,78,2,1,9,173.01,0.0,False,170.97
769,20260228,79,2,9,2,539.44,0.0,False,575.91
770,20260228,80,2,4,3,502.44,0.0,False,533.43
771,20260228,81,2,5,3,124.73,0.0,False,124.98
772,20260228,83,2,3,4,361.54,144.62,True,344.36
773,20260228,87,2,7,4,182.16,0.0,False,172.1
774,20260228,92,2,2,5,38.43,0.0,False,35.27
775,20260228,96,2,8,10,723.03,0.0,False,678.9
776,20260228,99,2,6,2,436.57,0.0,False,455.79
777,20260228,102,2,8,10,452.34,0.0,False,409.1
778,20260228,104,2,10,3,846.93,0.0,False,815.29
779,20260228,109,2,9,3,757.46,0.0,False,754.47
780,20260228,110,2,8,5,206.67,0.0,False,211.7
781,20260228,111,2,7,9,557.6,0.0,False,540.23
782,20260228,112,2,9,7,579.8,0.0,False,539.2
783,20260228,117,2,2,4,614.33,0.0,False,658.66
784,20260228,119,2,6,3,297.48,0.0,False,273.64
785,20260228,120,2,6,3,643.79,0.0,False,579.55
786,20260228,121,2,7,6,636.43,0.0,False,687.65
787,20260228,123,2,2,4,406.78,162.71,True,374.37
788,20260228,126,2,5,10,632.86,0.0,False,692.52
789,20260228,127,2,7,6,794.94,0.0,False,799.74
790,20260228,129,2,9,1,645.79,0.0,False,584.3
791,20260228,130,2,4,9,243.53,0.0,False,222.36
792,20260228,132,2,6,3,557.78,0.0,False,540.25
793,20260228,134,2,2,3,204.83,61.45,True,225.12
794,20260228,136,2,7,3,498.42,0.0,False,520.76
795,20260228,141,2,8,7,339.01,0.0,False,348.29
796,20260228,142,2,10,6,101.55,60.93,True,91.84
797,20260228,144,2,7,2,71.77,0.0,False,68.21
798,20260228,145,2,5,9,250.74,0.0,False,244.74
799,20260228,150,2,2,4,501.62,0.0,False,468.45
800,20260228,1,3,8,5,427.52,0.0,False,449.58
801,20260228,10,3,7,6,68.48,0.0,False,62.43
802,20260228,14,3,3,3,530.82,159.25,True,522.02
803,20260228,17,3,1,8,345.67,0.0,False,339.44
804,20260228,21,3,9,8,508.06,0.0,False,468.29
805,20260228,23,3,9,6,696.04,0.0,False,664.0
806,20260228,25,3,2,9,153.52,0.0,False,167.39
807,20260228,28,3,4,9,623.27,0.0,False,607.24
808,20260228,31,3,4,2,60.98,12.2,True,62.42
809,20260228,39,3,2,6,328.67,0.0,False,340.89
810,20260228,43,3,8,7,350.68,0.0,False,340.39
811,20260228,50,3,10,3,332.1,0.0,False,305.32
812,20260228,52,3,2,2,39.82,0.0,False,38.37
813,20260228,56,3,8,3,182.3,0.0,False,178.23
814,20260228,64,3,4,6,176.89,106.13,True,163.82
815,20260228,69,3,4,6,763.32,0.0,False,784.58
816,20260228,70,3,4,4,236.35,0.0,False,230.72
817,20260228,72,3,5,8,174.33,0.0,False,171.52
818,20260228,77,3,9,8,583.84,0.0,False,606.21
819,20260228,78,3,1,10,173.01,173.01,True,170.63
820,20260228,81,3,2,7,124.73,0.0,False,135.47
821,20260228,87,3,4,10,182.16,0.0,False,188.65
822,20260228,96,3,10,2,723.03,0.0,False,775.34
823,20260228,102,3,3,1,452.34,0.0,False,488.49
824,20260228,109,3,2,5,757.46,0.0,False,719.33
825,20260228,117,3,9,10,614.33,0.0,False,620.42
826,20260228,118,3,2,9,288.84,0.0,False,284.35
827,20260228,120,3,9,1,643.79,0.0,False,675.01
828,20260228,121,3,10,2,636.43,0.0,False,631.89
829,20260228,124,3,4,5,146.99,0.0,False,143.57
830,20260228,128,3,4,2,466.4,0.0,False,457.83
831,20260228,131,3,2,4,722.1,0.0,False,763.32
832,20260228,132,3,8,8,557.78,0.0,False,569.09
833,20260228,135,3,10,3,707.96,0.0,False,762.91
834,20260228,141,3,9,7,339.01,0.0,False,353.18
835,20260228,143,3,5,9,640.58,576.52,True,589.06
836,20260228,146,3,10,4,40.78,0.0,False,40.91
837,20260228,4,4,9,5,416.76,208.38,True,376.96
838,20260228,9,4,1,4,108.7,0.0,False,102.47
839,20260228,11,4,2,8,697.43,0.0,False,691.12
840,20260228,15,4,4,2,275.78,0.0,False,262.17
841,20260228,17,4,3,10,345.67,0.0,False,347.87
842,20260228,18,4,10,4,606.6,0.0,False,580.52
843,20260228,20,4,2,6,697.92,0.0,False,707.87
844,20260228,21,4,9,8,508.06,0.0,False,528.26
845,20260228,28,4,3,2,623.27,0.0,False,568.8
846,20260228,37,4,5,9,287.49,0.0,False,312.61
847,20260228,39,4,9,5,328.67,0.0,False,342.04
848,20260228,40,4,6,1,32.82,0.0,False,29.63
849,20260228,48,4,5,4,223.93,0.0,False,207.03
850,20260228,49,4,3,4,97.63,39.05,True,100.62
851,20260228,53,4,4,9,501.67,0.0,False,512.89
852,20260228,55,4,1,4,249.41,0.0,False,244.93
853,20260228,58,4,7,6,686.72,0.0,False,751.76
854,20260228,62,4,7,10,512.05,0.0,False,484.17
855,20260228,67,4,6,7,468.26,0.0,False,468.63
856,20260228,68,4,6,3,417.57,0.0,False,456.02
857,20260228,71,4,2,9,795.69,0.0,False,822.24
858,20260228,75,4,6,2,339.64,0.0,False,342.52
859,20260228,78,4,10,3,173.01,0.0,False,162.0
860,20260228,82,4,4,8,493.24,0.0,False,512.93
861,20260228,85,4,7,9,163.15,0.0,False,163.56
862,20260228,89,4,5,5,41.28,0.0,False,45.07
863,20260228,92,4,5,8,38.43,0.0,False,39.6
864,20260228,93,4,5,1,38.79,0.0,False,37.68
865,20260228,100,4,1,6,53.92,0.0,False,56.45
866,20260228,102,4,3,5,452.34,0.0,False,451.64
867,20260228,103,4,9,9,183.2,0.0,False,176.54
868,20260228,104,4,1,3,846.93,0.0,False,860.41
869,20260228,107,4,7,2,278.42,55.68,True,292.95
870,20260228,108,4,2,10,321.35,0.0,False,291.58
871,20260228,109,4,7,3,757.46,0.0,False,825.08
872,20260228,114,4,8,3,217.44,0.0,False,220.99
873,20260228,119,4,4,9,297.48,0.0,False,320.71
874,20260228,122,4,6,4,402.17,0.0,False,438.81
875,20260228,128,4,2,9,466.4,0.0,False,439.42
876,20260228,130,4,2,4,243.53,0.0,False,255.57
877,20260228,133,4,7,5,82.08,0.0,False,80.38
878,20260228,134,4,10,5,204.83,0.0,False,187.17
879,20260228,136,4,8,3,498.42,0.0,False,497.19
880,20260228,137,4,1,6,135.85,0.0,False,145.2
881,20260228,138,4,8,5,27.67,0.0,False,29.88
882,20260228,139,4,3,6,595.48,0.0,False,596.53
883,20260228,141,4,1,9,339.01,0.0,False,332.06
884,20260228,145,4,7,5,250.74,0.0,False,226.25
885,20260228,148,4,9,10,304.97,0.0,False,333.26
886,20260228,150,4,4,7,501.62,0.0,False,490.75
887,20260228,2,5,8,3,449.68,0.0,False,481.74
888,20260228,5,5,1,2,90.27,0.0,False,84.85
889,20260228,6,5,8,5,518.23,0.0,False,548.2
890,20260228,7,5,6,6,557.67,0.0,False,537.2
891,20260228,11,5,8,5,697.43,0.0,False,634.96
892,20260228,13,5,4,10,282.5,0.0,False,258.24
893,20260228,20,5,8,3,697.92,0.0,False,685.93
894,20260228,22,5,1,10,471.29,471.29,True,503.97
895,20260228,23,5,6,10,696.04,0.0,False,717.22
896,20260228,24,5,9,8,545.85,0.0,False,569.18
897,20260228,25,5,6,2,153.52,0.0,False,159.86
898,20260228,26,5,6,8,37.29,0.0,False,36.6
899,20260228,28,5,10,10,623.27,0.0,False,662.38
900,20260228,29,5,3,3,245.81,0.0,False,231.41
901,20260228,31,5,9,3,60.98,0.0,False,66.29
902,20260228,33,5,3,5,340.22,0.0,False,363.13
903,20260228,35,5,1,4,101.36,0.0,False,111.23
904,20260228,37,5,9,2,287.49,0.0,False,310.18
905,20260228,40,5,4,2,32.82,0.0,False,34.83
906,20260228,42,5,4,2,603.01,0.0,False,574.35
907,20260228,46,5,7,7,93.46,0.0,False,95.38
908,20260228,47,5,3,3,708.87,0.0,False,669.14
909,20260228,51,5,6,9,283.97,0.0,False,281.31
910,20260228,52,5,1,5,39.82,0.0,False,42.08
911,20260228,56,5,2,4,182.3,72.92,True,199.83
912,20260228,61,5,7,5,161.28,0.0,False,172.87
913,20260228,67,5,1,4,468.26,0.0,False,435.6
914,20260228,69,5,7,5,763.32,381.66,True,719.72
915,20260228,74,5,10,7,184.46,0.0,False,176.44
916,20260228,81,5,6,10,124.73,0.0,False,125.62
917,20260228,82,5,7,10,493.24,0.0,False,460.72
918,20260228,84,5,9,2,390.41,0.0,False,426.35
919,20260228,85,5,8,10,163.15,0.0,False,153.54
920,20260228,88,5,2,6,454.13,0.0,False,450.52
921,20260228,91,5,7,6,300.54,0.0,False,289.36
922,20260228,92,5,8,3,38.43,0.0,False,41.02
923,20260228,105,5,10,6,804.99,0.0,False,760.38
924,20260228,106,5,1,8,520.47,0.0,False,536.14
925,20260228,108,5,6,7,321.35,0.0,False,314.98
926,20260228,109,5,2,8,757.46,0.0,False,701.54
927,20260228,111,5,5,1,557.6,0.0,False,597.74
928,20260228,121,5,5,10,636.43,0.0,False,584.96
929,20260228,122,5,10,1,402.17,0.0,False,362.98
930,20260228,129,5,3,3,645.79,0.0,False,604.23
931,20260228,130,5,5,9,243.53,0.0,False,267.44
932,20260228,135,5,5,6,707.96,424.78,True,691.45
933,20260228,138,5,5,2,27.67,5.53,True,25.22
934,20260228,139,5,9,3,595.48,0.0,False,639.04
935,20260228,142,5,10,6,101.55,0.0,False,107.09
936,20260228,3,6,10,1,154.25,0.0,False,162.67
937,20260228,10,6,4,3,68.48,0.0,False,69.43
938,20260228,12,6,7,2,741.38,0.0,False,712.47
939,20260228,13,6,9,1,282.5,0.0,False,267.74
940,20260228,14,6,10,5,530.82,265.41,True,546.85
941,20260228,17,6,10,8,345.67,0.0,False,366.27
942,20260228,19,6,2,1,42.25,0.0,False,39.54
943,20260228,24,6,9,2,545.85,0.0,False,517.27
944,20260228,26,6,10,10,37.29,0.0,False,37.78
945,20260228,27,6,8,5,592.88,0.0,False,597.27
946,20260228,28,6,2,6,623.27,0.0,False,598.06
947,20260228,30,6,3,8,733.32,0.0,False,694.57
948,20260228,34,6,2,3,436.02,0.0,False,452.94
949,20260228,36,6,2,1,496.39,0.0,False,527.18
950,20260228,40,6,5,6,32.82,0.0,False,30.11
951,20260228,41,6,8,9,663.34,0.0,False,630.55
952,20260228,42,6,10,9,603.01,0.0,False,618.38
953,20260228,45,6,5,8,336.44,0.0,False,367.91
954,20260228,47,6,6,4,708.87,0.0,False,722.2
955,20260228,49,6,5,1,97.63,0.0,False,104.77
956,20260228,50,6,1,4,332.1,0.0,False,320.79
957,20260228,51,6,3,3,283.97,85.19,True,302.33
958,20260228,53,6,3,9,501.67,0.0,False,547.78
959,20260228,61,6,3,10,161.28,0.0,False,149.27
960,20260228,62,6,4,9,512.05,460.85,True,547.36
961,20260228,63,6,10,3,297.88,0.0,False,274.99
962,20260228,69,6,3,7,763.32,0.0,False,828.69
963,20260228,72,6,9,1,174.33,0.0,False,167.19
964,20260228,73,6,5,1,537.63,0.0,False,571.66
965,20260228,74,6,8,7,184.46,0.0,False,169.85
966,20260228,75,6,5,7,339.64,0.0,False,307.31
967,20260228,76,6,5,8,202.69,0.0,False,205.13
968,20260228,77,6,1,1,583.84,0.0,False,615.27
