snapshot_key,date_key,employee_key,is_active,training_hours_completed,tenure_days,promotion_lag_months,performance_score
2702,20230910,719,True,6.4,180,6,3
2703,20240308,719,True,16.4,360,12,5
2704,20240903,720,True,10.4,30,1,5
2705,20241102,720,True,13.7,90,3,3
2706,20250131,720,True,3.1,180,6,3
2707,20250730,720,True,2.8,360,12,1
2708,20251104,721,True,12.7,30,1,3
2709,20260103,721,True,6.6,90,3,3
2710,20260403,721,True,22.8,180,6,3
2711,20220814,722,True,7.5,30,1,4
2712,20221013,722,True,2.0,90,3,4
2713,20230111,722,True,12.4,180,6,4
2714,20230710,722,True,14.2,360,12,3
2715,20240106,722,True,15.7,540,18,5
2716,20220928,723,True,7.2,30,1,4
2717,20221127,723,True,5.6,90,3,4
2718,20230225,723,True,16.8,180,6,1
2719,20230824,723,True,7.9,360,12,3
2720,20240106,724,True,23.0,30,1,5
2721,20240306,724,True,9.2,90,3,3
2722,20240604,724,True,14.9,180,6,3
2723,20241226,725,True,15.4,30,1,3
2724,20250224,725,True,15.4,90,3,4
2725,20250525,725,True,23.0,180,6,4
2726,20251121,725,True,11.4,360,12,4
2727,20260520,725,True,22.0,540,18,3
2728,20250322,726,True,12.0,30,1,5
2729,20250521,726,True,18.4,90,3,4
2730,20250819,726,True,21.8,180,6,3
2731,20260215,726,True,18.9,360,12,3
2732,20231202,728,True,2.1,30,1,3
2733,20240131,728,True,3.1,90,3,3
2734,20240430,728,True,12.4,180,6,3
2735,20241027,728,True,18.1,360,12,4
2736,20250425,728,True,14.4,540,18,3
2737,20250121,729,True,13.5,30,1,5
2738,20250322,729,True,15.6,90,3,4
2739,20250620,729,True,6.2,180,6,3
2740,20251217,729,True,17.8,360,12,3
2741,20230926,730,True,15.5,30,1,4
2742,20231125,730,True,12.2,90,3,3
2743,20240223,730,True,6.3,180,6,3
2744,20240821,730,True,11.5,360,12,3
2745,20241106,731,True,23.9,30,1,3
2746,20250105,731,True,6.5,90,3,2
2747,20250405,731,True,12.0,180,6,3
2748,20251002,731,True,10.2,360,12,2
2749,20260426,732,True,8.1,30,1,3
2750,20221005,733,True,4.6,30,1,3
2751,20221204,733,True,10.3,90,3,3
2752,20230304,733,True,5.9,180,6,3
2753,20230831,733,True,23.1,360,12,5
2754,20240227,733,True,8.0,540,18,5
2755,20230128,734,True,8.5,30,1,3
2756,20230329,734,True,21.2,90,3,4
2757,20230627,734,True,12.1,180,6,4
2758,20231224,734,True,16.4,360,12,3
2759,20240510,735,True,2.7,30,1,1
2760,20240709,735,True,12.5,90,3,5
2761,20241007,735,True,16.9,180,6,2
2762,20250405,735,True,7.9,360,12,4
2763,20251002,735,True,2.7,540,18,2
2764,20240124,736,True,4.6,30,1,3
2765,20240324,736,True,9.4,90,3,3
2766,20240622,736,True,4.6,180,6,4
2767,20241219,736,True,7.8,360,12,3
2768,20250220,737,True,13.2,30,1,3
2769,20250421,737,True,16.4,90,3,4
2770,20250720,737,True,13.3,180,6,3
2771,20260116,737,True,20.0,360,12,3
2772,20240710,738,True,14.2,30,1,4
2773,20240908,738,True,8.2,90,3,3
2774,20241207,738,True,21.8,180,6,3
2775,20250623,739,True,9.4,30,1,3
2776,20250822,739,True,23.2,90,3,3
2777,20251120,739,True,12.5,180,6,4
2778,20260519,739,True,18.3,360,12,4
2779,20231028,741,True,10.4,30,1,3
2780,20231227,741,True,18.2,90,3,4
2781,20230210,742,True,2.3,30,1,4
2782,20230411,742,True,13.6,90,3,4
2783,20230710,742,True,7.4,180,6,3
2784,20240106,742,True,15.6,360,12,3
2785,20240704,742,True,11.5,540,18,4
2786,20220313,743,True,12.9,30,1,4
2787,20220512,743,True,3.3,90,3,3
2788,20220810,743,True,15.2,180,6,4
2789,20230206,743,True,8.9,360,12,4
2790,20230805,743,True,20.2,540,18,3
2791,20240909,744,True,2.1,30,1,3
2792,20241108,744,True,15.3,90,3,4
2793,20250206,744,True,4.9,180,6,3
2794,20250805,744,True,18.4,360,12,4
2795,20260201,744,True,2.2,540,18,2
2796,20250715,745,True,19.7,30,1,5
2797,20250913,745,True,14.2,90,3,3
2798,20251212,745,True,10.1,180,6,4
2799,20260610,745,True,13.4,360,12,3
2800,20261207,745,True,2.9,540,18,3
2801,20270202,746,True,2.9,30,1,3
2802,20270403,746,True,17.2,90,3,5
2803,20270702,746,True,23.0,180,6,3
2804,20230127,748,True,12.4,30,1,3
2805,20230328,748,True,12.1,90,3,5
2806,20230626,748,True,19.6,180,6,4
2807,20231223,748,True,19.7,360,12,3
2808,20240620,748,True,5.8,540,18,3
2809,20240210,749,True,2.4,30,1,3
2810,20240410,749,True,9.2,90,3,3
2811,20240709,749,True,8.8,180,6,4
2812,20241222,750,True,14.2,30,1,5
2813,20250220,750,True,16.2,90,3,3
2814,20250521,750,True,19.7,180,6,3
2815,20251117,750,True,4.9,360,12,3
2816,20251230,751,True,4.4,30,1,3
2817,20260228,751,True,5.2,90,3,3
2818,20231214,752,True,14.1,30,1,3
2819,20240212,752,True,6.1,90,3,4
2820,20240512,752,True,13.7,180,6,4
2821,20241108,752,True,15.3,360,12,3
2822,20220330,753,True,10.5,30,1,3
2823,20220529,753,True,4.2,90,3,3
2824,20220827,753,True,17.4,180,6,3
2825,20230313,754,True,4.8,30,1,1
2826,20230512,754,True,13.3,90,3,3
2827,20230810,754,True,21.0,180,6,5
2828,20240206,754,True,17.8,360,12,3
2829,20240804,754,True,16.7,540,18,3
2830,20240911,755,True,12.1,30,1,2
2831,20241110,755,True,19.2,90,3,3
2832,20250208,755,True,11.7,180,6,2
2833,20250807,755,True,10.1,360,12,3
2834,20260203,755,True,9.1,540,18,4
2835,20211115,756,True,10.2,30,1,3
2836,20220114,756,True,15.4,90,3,3
2837,20220414,756,True,18.0,180,6,4
2838,20221011,756,True,12.5,360,12,2
2839,20230211,757,True,8.1,30,1,5
2840,20230412,757,True,10.7,90,3,3
2841,20230711,757,True,17.2,180,6,3
2842,20240107,757,True,11.7,360,12,1
2843,20240509,758,True,21.9,30,1,4
2844,20240708,758,True,16.9,90,3,3
2845,20241006,758,True,4.0,180,6,4
2846,20250404,758,True,20.7,360,12,3
2847,20251001,758,True,14.3,540,18,4
2848,20221219,759,True,15.6,30,1,4
2849,20230217,759,True,17.8,90,3,3
2850,20230518,759,True,10.9,180,6,3
2851,20231114,759,True,21.1,360,12,5
2852,20231217,760,True,3.0,30,1,3
2853,20240215,760,True,17.1,90,3,1
2854,20240515,760,True,11.1,180,6,3
2855,20241111,760,True,22.8,360,12,2
2856,20250510,760,True,3.2,540,18,3
2857,20240121,761,True,17.2,30,1,3
2858,20240321,761,True,11.2,90,3,4
2859,20240619,761,True,15.3,180,6,1
2860,20241216,761,True,11.0,360,12,4
2861,20250625,762,True,21.4,30,1,4
2862,20250824,762,True,20.4,90,3,4
2863,20251122,762,True,12.6,180,6,2
2864,20260521,762,True,9.2,360,12,3
2865,20240604,763,True,14.3,30,1,3
2866,20240803,763,True,5.0,90,3,5
2867,20241101,763,True,6.3,180,6,3
2868,20250524,764,True,7.1,30,1,5
2869,20250723,764,True,19.4,90,3,4
2870,20251021,764,True,18.9,180,6,3
2871,20260419,764,True,18.9,360,12,4
2872,20230727,766,True,5.3,30,1,4
2873,20230925,766,True,17.2,90,3,3
2874,20231224,766,True,11.9,180,6,3
2875,20240621,766,True,18.8,360,12,1
2876,20241229,767,True,4.7,30,1,3
2877,20250227,767,True,17.6,90,3,3
2878,20250528,767,True,11.2,180,6,4
2879,20251124,767,True,14.4,360,12,3
2880,20260523,767,True,14.1,540,18,4
2881,20241118,768,True,7.4,30,1,3
2882,20250117,768,True,2.5,90,3,3
2883,20250417,768,True,20.2,180,6,3
2884,20251106,769,True,6.5,30,1,4
2885,20260105,769,True,9.3,90,3,3
2886,20260405,769,True,3.8,180,6,3
2887,20261002,769,True,18.3,360,12,3
2888,20230725,771,True,20.2,30,1,3
2889,20230923,771,True,22.6,90,3,5
2890,20231222,771,True,7.2,180,6,3
2891,20240619,771,True,10.9,360,12,3
2892,20241216,771,True,23.2,540,18,3
2893,20230205,772,True,15.7,30,1,3
2894,20230406,772,True,10.5,90,3,3
2895,20230705,772,True,10.0,180,6,3
2896,20240101,772,True,4.0,360,12,3
2897,20240629,772,True,4.7,540,18,1
2898,20250107,773,True,16.9,30,1,3
2899,20250308,773,True,19.4,90,3,4
2900,20250606,773,True,10.1,180,6,3
2901,20251108,774,True,3.8,30,1,1
2902,20260107,774,True,23.0,90,3,5
2903,20260407,774,True,10.6,180,6,4
2904,20261004,774,True,14.5,360,12,1
2905,20241209,776,True,5.4,30,1,3
2906,20250207,776,True,13.0,90,3,4
2907,20250508,776,True,5.8,180,6,2
2908,20251104,776,True,19.7,360,12,3
2909,20260429,777,True,20.5,30,1,1
2910,20250619,778,True,12.7,30,1,4
2911,20250818,778,True,3.0,90,3,3
2912,20251116,778,True,8.3,180,6,3
2913,20260515,778,True,23.4,360,12,3
2914,20261111,778,True,8.6,540,18,4
2915,20241217,780,True,4.5,30,1,3
2916,20250215,780,True,11.5,90,3,3
2917,20250516,780,True,7.1,180,6,3
2918,20251112,780,True,11.2,360,12,3
2919,20260408,781,True,12.8,30,1,5
2920,20260607,781,True,3.4,90,3,2
2921,20260905,781,True,8.6,180,6,4
2922,20270304,781,True,10.3,360,12,3
2923,20230328,783,True,4.3,30,1,4
2924,20230527,783,True,16.2,90,3,2
2925,20230825,783,True,22.6,180,6,4
2926,20240221,783,True,13.7,360,12,3
2927,20240610,784,True,3.9,30,1,4
2928,20240809,784,True,16.1,90,3,3
2929,20241107,784,True,6.5,180,6,2
2930,20250506,784,True,6.6,360,12,3
2931,20251102,784,True,15.1,540,18,2
2932,20250408,785,True,14.5,30,1,3
2933,20250607,785,True,3.7,90,3,4
2934,20250905,785,True,14.3,180,6,5
2935,20260304,785,True,4.0,360,12,3
2936,20260710,786,True,10.1,30,1,5
2937,20260908,786,True,22.5,90,3,4
2938,20261207,786,True,3.0,180,6,3
2939,20270605,786,True,12.6,360,12,4
2940,20220105,788,True,23.9,30,1,4
2941,20220306,788,True,19.9,90,3,4
2942,20220604,788,True,2.2,180,6,3
2943,20221201,788,True,5.1,360,12,5
2944,20230530,788,True,17.2,540,18,3
2945,20230704,789,True,16.6,30,1,3
2946,20230902,789,True,14.8,90,3,4
2947,20231201,789,True,4.2,180,6,4
2948,20240529,789,True,15.4,360,12,3
2949,20241125,789,True,6.5,540,18,3
2950,20230509,790,True,11.6,30,1,5
2951,20230708,790,True,17.9,90,3,3
2952,20231006,790,True,3.6,180,6,5
2953,20240403,790,True,17.0,360,12,3
2954,20230706,791,True,2.3,30,1,3
2955,20230904,791,True,5.9,90,3,4
2956,20231203,791,True,13.7,180,6,3
2957,20240531,791,True,11.2,360,12,3
2958,20240909,792,True,5.4,30,1,4
2959,20241108,792,True,12.3,90,3,2
2960,20250206,792,True,16.8,180,6,4
2961,20250805,792,True,23.9,360,12,2
2962,20260201,792,True,4.2,540,18,5
2963,20221130,793,True,12.7,30,1,3
2964,20230129,793,True,14.5,90,3,3
2965,20231001,794,True,11.1,30,1,3
2966,20231130,794,True,2.0,90,3,3
2967,20240228,794,True,9.6,180,6,3
2968,20240826,794,True,11.6,360,12,1
2969,20250222,794,True,4.9,540,18,3
2970,20250325,795,True,23.2,30,1,3
2971,20250524,795,True,22.9,90,3,4
2972,20250822,795,True,12.1,180,6,3
2973,20260213,796,True,5.9,30,1,5
2974,20260414,796,True,3.6,90,3,3
2975,20240209,797,True,14.7,30,1,3
2976,20240409,797,True,15.3,90,3,3
2977,20240708,797,True,10.5,180,6,3
2978,20250104,797,True,3.3,360,12,2
2979,20250625,798,True,13.1,30,1,4
2980,20250824,798,True,12.9,90,3,1
2981,20251122,798,True,7.2,180,6,2
2982,20260521,798,True,21.5,360,12,3
2983,20250219,800,True,14.0,30,1,3
2984,20250420,800,True,11.2,90,3,4
2985,20250719,800,True,18.0,180,6,3
2986,20260115,800,True,10.7,360,12,4
2987,20260714,800,True,17.3,540,18,3
2988,20260828,801,True,9.5,30,1,2
2989,20261027,801,True,7.4,90,3,3
2990,20270125,801,True,21.3,180,6,2
2991,20211230,803,True,9.9,30,1,3
2992,20220228,803,True,18.8,90,3,4
2993,20220529,803,True,4.6,180,6,4
2994,20221204,804,True,5.6,30,1,5
2995,20230202,804,True,11.3,90,3,4
2996,20230503,804,True,5.0,180,6,3
2997,20231030,804,True,19.8,360,12,3
2998,20240427,805,True,3.6,30,1,2
2999,20240626,805,True,12.5,90,3,5
3000,20240924,805,True,12.7,180,6,3
3001,20250323,805,True,13.4,360,12,3
3002,20250919,805,True,7.4,540,18,4
3003,20211106,806,True,3.0,30,1,3
3004,20220105,806,True,5.6,90,3,3
3005,20220405,806,True,9.7,180,6,1
3006,20220916,807,True,16.4,30,1,3
3007,20221115,807,True,12.2,90,3,3
3008,20230213,807,True,14.2,180,6,2
3009,20230812,807,True,10.5,360,12,1
3010,20231214,808,True,9.3,30,1,4
3011,20240212,808,True,13.4,90,3,3
3012,20240512,808,True,21.2,180,6,3
3013,20241108,808,True,4.3,360,12,2
3014,20250507,808,True,8.1,540,18,4
3015,20221207,809,True,23.7,30,1,4
3016,20230205,809,True,13.6,90,3,3
3017,20230506,809,True,4.4,180,6,3
3018,20231102,809,True,20.9,360,12,3
3019,20240508,810,True,16.6,30,1,3
3020,20240707,810,True,16.8,90,3,1
3021,20241005,810,True,6.2,180,6,3
3022,20250403,810,True,14.1,360,12,3
3023,20250930,810,True,11.9,540,18,3
3024,20250430,811,True,2.9,30,1,2
3025,20250629,811,True,15.8,90,3,3
3026,20250927,811,True,12.1,180,6,2
3027,20260326,811,True,22.6,360,12,5
3028,20240215,812,True,10.3,30,1,3
3029,20240415,812,True,10.4,90,3,3
3030,20240714,812,True,4.7,180,6,4
3031,20250117,813,True,2.6,30,1,3
3032,20250318,813,True,17.2,90,3,2
3033,20250616,813,True,13.1,180,6,2
3034,20251213,813,True,23.3,360,12,4
3035,20260611,813,True,13.7,540,18,4
3036,20230416,815,True,7.7,30,1,3
3037,20230615,815,True,12.8,90,3,3
3038,20230913,815,True,18.2,180,6,4
3039,20240311,815,True,2.2,360,12,3
3040,20240726,816,True,18.6,30,1,4
3041,20240924,816,True,2.1,90,3,3
3042,20241223,816,True,16.9,180,6,4
3043,20250621,816,True,15.9,360,12,3
3044,20251218,816,True,9.4,540,18,2
3045,20230210,817,True,5.4,30,1,3
3046,20230411,817,True,22.3,90,3,3
3047,20230710,817,True,9.7,180,6,3
3048,20240106,817,True,8.8,360,12,3
3049,20240704,817,True,10.2,540,18,3
3050,20250330,818,True,18.5,30,1,2
3051,20250529,818,True,19.8,90,3,1
3052,20230608,819,True,4.6,30,1,3
3053,20230807,819,True,15.4,90,3,3
3054,20211019,820,True,16.4,30,1,2
3055,20211218,820,True,12.4,90,3,3
3056,20220318,820,True,10.3,180,6,3
3057,20220914,820,True,14.9,360,12,3
3058,20230114,821,True,4.0,30,1,2
3059,20230315,821,True,13.1,90,3,3
3060,20230613,821,True,2.5,180,6,4
3061,20231210,821,True,20.1,360,12,3
3062,20240528,822,True,17.9,30,1,4
3063,20240727,822,True,18.8,90,3,5
3064,20241025,822,True,13.0,180,6,3
3065,20250423,822,True,19.5,360,12,1
3066,20251020,822,True,10.9,540,18,1
3067,20241028,823,True,10.3,30,1,2
3068,20241227,823,True,11.7,90,3,3
3069,20250327,823,True,17.2,180,6,3
3070,20250923,823,True,23.3,360,12,3
3071,20260322,823,True,19.8,540,18,4
3072,20250123,824,True,19.7,30,1,3
3073,20250324,824,True,17.4,90,3,3
3074,20250622,824,True,9.1,180,6,3
3075,20251219,824,True,9.6,360,12,3
3076,20260306,825,True,6.8,30,1,3
3077,20260505,825,True,6.7,90,3,3
3078,20260803,825,True,7.2,180,6,3
3079,20270130,825,True,7.4,360,12,3
3080,20240721,827,True,23.4,30,1,3
3081,20240919,827,True,8.7,90,3,3
3082,20241218,827,True,7.1,180,6,5
3083,20221002,828,True,18.3,30,1,2
3084,20221201,828,True,14.1,90,3,1
3085,20230301,828,True,12.5,180,6,2
3086,20230828,828,True,4.7,360,12,3
3087,20230118,829,True,17.9,30,1,3
3088,20230319,829,True,15.1,90,3,4
3089,20230617,829,True,20.1,180,6,3
3090,20231128,830,True,20.7,30,1,5
3091,20240127,830,True,8.5,90,3,3
3092,20240426,830,True,5.5,180,6,3
3093,20241023,830,True,2.3,360,12,2
3094,20250421,830,True,4.1,540,18,3
3095,20240928,831,True,16.4,30,1,4
3096,20241127,831,True,13.1,90,3,3
3097,20250225,831,True,2.7,180,6,3
3098,20250824,831,True,15.4,360,12,3
3099,20260220,831,True,15.7,540,18,4
3100,20241225,832,True,7.3,30,1,2
3101,20250223,832,True,21.9,90,3,3
3102,20250524,832,True,22.6,180,6,3
3103,20251120,832,True,17.1,360,12,4
3104,20260519,832,True,9.9,540,18,3
3105,20240117,834,True,17.0,30,1,4
3106,20240317,834,True,17.0,90,3,3
3107,20240615,834,True,17.3,180,6,3
3108,20241204,835,True,22.1,30,1,3
3109,20250202,835,True,12.3,90,3,4
3110,20250503,835,True,6.7,180,6,4
3111,20251030,835,True,17.0,360,12,3
3112,20260428,835,True,6.7,540,18,3
3113,20240110,836,True,10.7,30,1,3
3114,20240310,836,True,15.1,90,3,2
3115,20240608,836,True,5.9,180,6,1
3116,20241205,836,True,11.2,360,12,3
3117,20250529,837,True,18.7,30,1,4
3118,20250728,837,True,18.9,90,3,3
3119,20251026,837,True,5.6,180,6,2
3120,20260424,837,True,15.8,360,12,3
3121,20240108,838,True,2.9,30,1,4
3122,20240308,838,True,15.8,90,3,2
3123,20240606,838,True,3.4,180,6,4
3124,20241203,838,True,20.8,360,12,3
3125,20250601,838,True,7.5,540,18,3
3126,20240909,839,True,6.7,30,1,3
3127,20241108,839,True,8.0,90,3,3
3128,20250206,839,True,14.9,180,6,3
3129,20250805,839,True,10.0,360,12,3
3130,20230624,840,True,7.8,30,1,3
3131,20230823,840,True,19.4,90,3,3
3132,20231121,840,True,3.2,180,6,3
3133,20240519,840,True,16.6,360,12,4
3134,20240814,841,True,22.4,30,1,5
3135,20241013,841,True,7.7,90,3,2
3136,20250111,841,True,9.2,180,6,3
3137,20250710,841,True,19.3,360,12,4
3138,20260106,841,True,19.2,540,18,4
3139,20220912,842,True,17.7,30,1,3
3140,20221111,842,True,18.6,90,3,3
3141,20230209,842,True,10.7,180,6,5
3142,20230808,842,True,13.4,360,12,4
3143,20240204,842,True,23.2,540,18,5
3144,20220326,843,True,19.4,30,1,3
3145,20220525,843,True,20.1,90,3,3
3146,20220823,843,True,10.2,180,6,2
3147,20230219,843,True,4.5,360,12,3
3148,20230803,844,True,20.3,30,1,3
3149,20231002,844,True,19.0,90,3,4
3150,20231231,844,True,11.3,180,6,4
3151,20240628,844,True,3.5,360,12,3
3152,20241108,845,True,18.3,30,1,3
3153,20250107,845,True,13.3,90,3,1
3154,20250407,845,True,6.3,180,6,5
3155,20251004,845,True,7.0,360,12,3
3156,20260402,845,True,13.5,540,18,3
3157,20210930,846,True,22.7,30,1,3
3158,20211129,846,True,11.7,90,3,3
3159,20220227,846,True,11.1,180,6,4
3160,20220826,846,True,2.5,360,12,5
3161,20230222,846,True,22.4,540,18,2
3162,20230325,847,True,2.5,30,1,3
3163,20230524,847,True,21.6,90,3,1
3164,20230822,847,True,21.1,180,6,3
3165,20240218,847,True,7.3,360,12,3
3166,20240816,847,True,3.3,540,18,3
3167,20230829,848,True,10.3,30,1,3
3168,20231028,848,True,12.2,90,3,3
3169,20240126,848,True,11.0,180,6,3
3170,20240724,848,True,19.9,360,12,5
3171,20240913,849,True,9.4,30,1,3
3172,20241112,849,True,2.7,90,3,3
3173,20250210,849,True,9.6,180,6,3
3174,20250820,850,True,10.2,30,1,1
3175,20251019,850,True,5.8,90,3,3
3176,20260117,850,True,22.0,180,6,3
3177,20240629,851,True,16.5,30,1,1
3178,20240828,851,True,22.5,90,3,3
3179,20241126,851,True,9.6,180,6,3
3180,20250525,851,True,23.5,360,12,4
3181,20251121,851,True,20.7,540,18,3
3182,20240502,852,True,14.7,30,1,3
3183,20240701,852,True,7.7,90,3,3
3184,20240929,852,True,22.5,180,6,5
3185,20250328,852,True,22.3,360,12,4
3186,20250924,852,True,18.4,540,18,4
3187,20230726,853,True,16.6,30,1,1
3188,20230924,853,True,6.3,90,3,3
3189,20231223,853,True,13.5,180,6,4
3190,20240620,853,True,11.1,360,12,3
3191,20241217,853,True,9.7,540,18,3
3192,20240818,854,True,4.8,30,1,5
3193,20241017,854,True,9.2,90,3,3
3194,20250115,854,True,11.3,180,6,3
3195,20250711,855,True,2.7,30,1,3
3196,20250909,855,True,14.8,90,3,1
3197,20251208,855,True,12.8,180,6,2
3198,20240702,856,True,23.9,30,1,3
3199,20240831,856,True,5.0,90,3,5
3200,20230615,857,True,6.4,30,1,3
3201,20230814,857,True,12.5,90,3,3
3202,20231112,857,True,2.7,180,6,5
3203,20240510,857,True,15.2,360,12,4
3204,20241106,857,True,6.8,540,18,3
3205,20231028,858,True,8.6,30,1,3
3206,20231227,858,True,7.5,90,3,3
3207,20240326,858,True,8.2,180,6,3
3208,20240922,858,True,22.8,360,12,4
3209,20250321,858,True,23.9,540,18,4
3210,20240918,859,True,5.3,30,1,3
3211,20241117,859,True,18.4,90,3,5
3212,20250215,859,True,11.0,180,6,4
3213,20250814,859,True,8.6,360,12,3
3214,20260210,859,True,23.0,540,18,4
3215,20231202,860,True,6.5,30,1,4
3216,20240131,860,True,20.8,90,3,3
3217,20240430,860,True,23.9,180,6,3
3218,20241027,860,True,21.0,360,12,3
3219,20250425,860,True,13.3,540,18,2
3220,20250112,861,True,22.7,30,1,5
3221,20250313,861,True,9.3,90,3,4
3222,20250611,861,True,2.4,180,6,2
3223,20251208,861,True,23.1,360,12,4
3224,20221202,862,True,18.6,30,1,3
3225,20230131,862,True,14.5,90,3,2
3226,20230501,862,True,12.2,180,6,4
3227,20231028,862,True,4.8,360,12,3
3228,20240212,863,True,11.0,30,1,3
3229,20240412,863,True,16.4,90,3,4
3230,20240711,863,True,16.4,180,6,3
3231,20250107,863,True,2.8,360,12,2
3232,20250221,864,True,18.6,30,1,1
3233,20250422,864,True,10.7,90,3,3
3234,20250721,864,True,18.2,180,6,5
3235,20260117,864,True,18.5,360,12,3
3236,20240605,865,True,6.1,30,1,4
3237,20240804,865,True,8.6,90,3,2
3238,20240130,866,True,8.7,30,1,3
3239,20240330,866,True,8.6,90,3,3
3240,20240628,866,True,11.6,180,6,3
3241,20241225,866,True,20.3,360,12,3
3242,20250623,866,True,14.7,540,18,3
3243,20221013,867,True,8.1,30,1,5
3244,20221212,867,True,16.9,90,3,2
3245,20230312,867,True,18.4,180,6,5
3246,20230908,867,True,10.7,360,12,3
3247,20240127,868,True,3.4,30,1,3
3248,20240327,868,True,15.8,90,3,3
3249,20240625,868,True,13.8,180,6,5
3250,20241222,868,True,21.7,360,12,3
3251,20250620,868,True,12.9,540,18,3
3252,20230501,869,True,2.7,30,1,5
3253,20230630,869,True,8.3,90,3,5
3254,20230928,869,True,23.8,180,6,2
3255,20240326,869,True,9.8,360,12,3
3256,20240922,869,True,3.2,540,18,2
3257,20231029,870,True,19.4,30,1,4
3258,20231228,870,True,11.9,90,3,5
3259,20240327,870,True,17.5,180,6,3
3260,20240923,870,True,11.3,360,12,3
3261,20250322,870,True,3.4,540,18,3
3262,20250525,871,True,22.3,30,1,3
3263,20250724,871,True,19.1,90,3,2
3264,20251022,871,True,14.7,180,6,4
3265,20260420,871,True,18.3,360,12,4
3266,20240819,872,True,15.3,30,1,3
3267,20241018,872,True,3.5,90,3,2
3268,20250116,872,True,4.8,180,6,3
3269,20250715,872,True,20.0,360,12,5
3270,20251103,873,True,14.8,30,1,1
3271,20260102,873,True,14.1,90,3,4
3272,20260402,873,True,14.6,180,6,5
3273,20260929,873,True,4.7,360,12,3
3274,20230724,875,True,16.7,30,1,3
3275,20230922,875,True,14.4,90,3,3
3276,20231221,875,True,3.3,180,6,4
3277,20240618,875,True,20.7,360,12,3
3278,20241215,875,True,16.6,540,18,5
3279,20250425,876,True,21.4,30,1,3
3280,20250624,876,True,7.2,90,3,3
3281,20250922,876,True,9.9,180,6,4
3282,20260321,876,True,17.0,360,12,3
3283,20260917,876,True,8.4,540,18,3
3284,20210627,878,True,13.4,30,1,4
3285,20210826,878,True,7.6,90,3,2
3286,20211124,878,True,17.7,180,6,3
3287,20220523,878,True,16.3,360,12,5
3288,20221119,878,True,21.1,540,18,4
3289,20221105,879,True,14.6,30,1,3
3290,20230104,879,True,15.3,90,3,5
3291,20230404,879,True,3.4,180,6,3
3292,20231001,879,True,10.9,360,12,3
3293,20240109,880,True,19.2,30,1,4
3294,20240309,880,True,12.6,90,3,3
3295,20240607,880,True,10.8,180,6,2
3296,20241204,880,True,20.5,360,12,2
3297,20250602,880,True,7.0,540,18,3
3298,20220218,881,True,23.0,30,1,1
3299,20220419,881,True,20.3,90,3,3
3300,20220718,881,True,14.3,180,6,3
3301,20230114,881,True,17.0,360,12,4
3302,20230303,882,True,23.0,30,1,3
3303,20230502,882,True,9.9,90,3,3
3304,20230731,882,True,10.8,180,6,3
3305,20240127,882,True,21.4,360,12,4
3306,20240725,882,True,13.6,540,18,5
3307,20240612,883,True,16.9,30,1,3
3308,20240811,883,True,23.7,90,3,4
3309,20241109,883,True,11.7,180,6,4
3310,20250508,883,True,20.5,360,12,3
3311,20250813,884,True,2.2,30,1,3
3312,20251012,884,True,22.1,90,3,3
3313,20260110,884,True,13.7,180,6,3
3314,20260709,884,True,3.2,360,12,3
3315,20240726,886,True,4.9,30,1,3
3316,20240924,886,True,13.5,90,3,3
3317,20241223,886,True,5.7,180,6,3
3318,20250621,886,True,11.1,360,12,3
3319,20250730,887,True,9.5,30,1,4
3320,20250928,887,True,10.4,90,3,4
3321,20251227,887,True,10.1,180,6,4
3322,20210701,888,True,8.4,30,1,4
3323,20210830,888,True,11.8,90,3,3
3324,20211128,888,True,15.2,180,6,3
3325,20220527,888,True,5.3,360,12,3
3326,20221123,888,True,7.4,540,18,3
3327,20230810,889,True,20.5,30,1,3
3328,20231009,889,True,10.7,90,3,4
3329,20240107,889,True,12.4,180,6,3
3330,20240705,889,True,23.1,360,12,3
3331,20241001,890,True,17.5,30,1,2
3332,20241130,890,True,11.4,90,3,3
3333,20250228,890,True,23.6,180,6,3
3334,20250827,890,True,3.1,360,12,3
3335,20251023,891,True,19.4,30,1,4
3336,20251222,891,True,9.3,90,3,3
3337,20260322,891,True,4.2,180,6,4
3338,20231023,892,True,4.0,30,1,4
3339,20231222,892,True,10.0,90,3,4
3340,20240321,892,True,23.5,180,6,3
3341,20240917,892,True,12.2,360,12,4
3342,20250316,892,True,5.4,540,18,5
3343,20250423,893,True,2.8,30,1,5
3344,20250622,893,True,17.6,90,3,3
3345,20250920,893,True,15.6,180,6,4
3346,20260319,893,True,17.0,360,12,4
3347,20260512,894,True,11.6,30,1,4
3348,20220805,895,True,2.3,30,1,4
3349,20221004,895,True,19.5,90,3,4
3350,20230102,895,True,13.3,180,6,3
3351,20230701,895,True,8.7,360,12,3
3352,20231228,895,True,10.2,540,18,3
3353,20240402,896,True,2.5,30,1,3
3354,20240601,896,True,17.9,90,3,4
3355,20240830,896,True,20.4,180,6,5
3356,20250226,896,True,19.3,360,12,3
3357,20250405,897,True,4.4,30,1,3
3358,20250604,897,True,17.0,90,3,2
3359,20250902,897,True,3.7,180,6,3
3360,20260301,897,True,2.4,360,12,3
3361,20260427,898,True,7.4,30,1,3
3362,20240126,899,True,22.4,30,1,2
3363,20240326,899,True,4.7,90,3,1
3364,20240624,899,True,11.1,180,6,1
3365,20241221,899,True,6.0,360,12,5
