order_id,customer_id,session_id,order_timestamp,subtotal_amount,tax_amount,discount_amount,total_order_amount,payment_method
ORDER_00956,CUST_0693,SESS_468516,2026-03-15 00:00:00,5396.65,269.83,0.0,5666.48,PayPal
ORDER_00957,CUST_0694,SESS_696268,2026-05-08 00:00:00,862.17,43.11,0.0,905.28,NetBanking
ORDER_00958,CUST_0695,SESS_438855,2026-01-29 00:00:00,7400.02,370.0,0.0,7770.02,NetBanking
ORDER_00959,CUST_0695,SESS_301489,2026-03-17 00:00:00,11255.54,562.78,0.0,11818.32,Credit Card
ORDER_00960,CUST_0696,SESS_265680,2026-03-18 00:00:00,1638.18,69.62,245.73,1462.07,Credit Card
ORDER_00961,CUST_0698,SESS_876574,2026-04-06 00:00:00,10803.43,459.15,1620.51,9642.07,PayPal
ORDER_00962,CUST_0698,SESS_855968,2026-05-10 00:00:00,5548.42,235.81,832.26,4951.97,NetBanking
ORDER_00963,CUST_0699,SESS_752593,2026-02-28 00:00:00,6265.36,313.27,0.0,6578.63,NetBanking
ORDER_00964,CUST_0700,SESS_193604,2026-03-16 00:00:00,568.26,28.41,0.0,596.67,NetBanking
ORDER_00965,CUST_0700,SESS_932025,2026-04-28 00:00:00,2471.98,123.6,0.0,2595.58,NetBanking
ORDER_00966,CUST_0701,SESS_834060,2026-02-26 00:00:00,4035.62,201.78,0.0,4237.4,NetBanking
ORDER_00967,CUST_0701,SESS_134931,2026-04-07 00:00:00,4387.36,219.37,0.0,4606.73,PayPal
ORDER_00968,CUST_0702,SESS_104732,2026-02-19 00:00:00,9645.27,482.26,0.0,10127.53,UPI
ORDER_00969,CUST_0702,SESS_393347,2026-03-18 00:00:00,3792.98,189.65,0.0,3982.63,UPI
ORDER_00970,CUST_0702,SESS_832696,2026-05-14 00:00:00,11409.37,570.47,0.0,11979.84,UPI
ORDER_00971,CUST_0705,SESS_380433,2026-03-14 00:00:00,3341.45,167.07,0.0,3508.52,UPI
ORDER_00972,CUST_0705,SESS_766206,2026-04-13 00:00:00,2419.32,120.97,0.0,2540.29,UPI
ORDER_00973,CUST_0705,SESS_591696,2026-04-16 00:00:00,645.26,32.26,0.0,677.52,NetBanking
ORDER_00974,CUST_0707,SESS_654439,2026-03-17 00:00:00,924.79,39.3,138.72,825.37,NetBanking
ORDER_00975,CUST_0708,SESS_747251,2026-03-15 00:00:00,11818.17,590.91,0.0,12409.08,PayPal
ORDER_00976,CUST_0708,SESS_836838,2026-04-11 00:00:00,11894.54,505.52,1784.18,10615.88,UPI
ORDER_00977,CUST_0710,SESS_251836,2026-02-07 00:00:00,11492.18,574.61,0.0,12066.79,NetBanking
ORDER_00978,CUST_0710,SESS_987110,2026-03-21 00:00:00,2836.91,141.85,0.0,2978.76,NetBanking
ORDER_00979,CUST_0711,SESS_491013,2026-04-20 00:00:00,4904.52,245.23,0.0,5149.75,Credit Card
ORDER_00980,CUST_0712,SESS_509143,2026-04-08 00:00:00,6779.2,338.96,0.0,7118.16,NetBanking
ORDER_00981,CUST_0714,SESS_111785,2026-04-19 00:00:00,9858.99,492.95,0.0,10351.94,Credit Card
ORDER_00982,CUST_0715,SESS_531860,2026-01-16 00:00:00,5207.95,260.4,0.0,5468.35,NetBanking
ORDER_00983,CUST_0715,SESS_997812,2026-02-24 00:00:00,5215.7,221.67,782.35,4655.02,NetBanking
ORDER_00984,CUST_0715,SESS_782715,2026-04-16 00:00:00,10837.36,541.87,0.0,11379.23,Credit Card
ORDER_00985,CUST_0716,SESS_938897,2026-01-19 00:00:00,10594.51,529.73,0.0,11124.24,PayPal
ORDER_00986,CUST_0716,SESS_376067,2026-03-02 00:00:00,3799.58,189.98,0.0,3989.56,NetBanking
ORDER_00987,CUST_0716,SESS_928782,2026-03-31 00:00:00,10826.32,541.32,0.0,11367.64,UPI
ORDER_00988,CUST_0718,SESS_228840,2026-03-29 00:00:00,7796.71,389.84,0.0,8186.55,Credit Card
ORDER_00989,CUST_0718,SESS_959050,2026-05-02 00:00:00,4835.05,205.49,725.26,4315.28,PayPal
ORDER_00990,CUST_0719,SESS_810765,2026-01-20 00:00:00,283.08,14.15,0.0,297.23,PayPal
ORDER_00991,CUST_0722,SESS_567899,2026-01-29 00:00:00,2607.72,130.39,0.0,2738.11,PayPal
ORDER_00992,CUST_0722,SESS_834565,2026-03-09 00:00:00,297.41,14.87,0.0,312.28,NetBanking
ORDER_00993,CUST_0723,SESS_529910,2026-03-27 00:00:00,2209.92,110.5,0.0,2320.42,Credit Card
ORDER_00994,CUST_0726,SESS_321609,2026-05-04 00:00:00,7959.29,397.96,0.0,8357.25,PayPal
ORDER_00995,CUST_0727,SESS_492892,2026-02-22 00:00:00,11043.54,552.18,0.0,11595.72,PayPal
ORDER_00996,CUST_0730,SESS_613675,2026-04-04 00:00:00,578.16,28.91,0.0,607.07,NetBanking
ORDER_00997,CUST_0731,SESS_180061,2026-03-12 00:00:00,9344.11,467.21,0.0,9811.32,NetBanking
ORDER_00998,CUST_0731,SESS_831191,2026-03-28 00:00:00,9168.42,458.42,0.0,9626.84,Credit Card
ORDER_00999,CUST_0732,SESS_117456,2026-05-02 00:00:00,5509.36,275.47,0.0,5784.83,PayPal
ORDER_01000,CUST_0733,SESS_968770,2026-04-25 00:00:00,1210.59,60.53,0.0,1271.12,UPI
ORDER_01001,CUST_0734,SESS_231732,2026-03-06 00:00:00,7399.53,369.98,0.0,7769.51,Credit Card
ORDER_01002,CUST_0734,SESS_102442,2026-03-25 00:00:00,5567.19,278.36,0.0,5845.55,Credit Card
ORDER_01003,CUST_0736,SESS_285453,2026-01-29 00:00:00,2047.64,102.38,0.0,2150.02,PayPal
ORDER_01004,CUST_0737,SESS_870480,2026-03-11 00:00:00,1300.72,65.04,0.0,1365.76,NetBanking
ORDER_01005,CUST_0737,SESS_553253,2026-04-18 00:00:00,9351.69,467.58,0.0,9819.27,NetBanking
ORDER_01006,CUST_0738,SESS_543753,2026-02-21 00:00:00,8922.15,446.11,0.0,9368.26,UPI
ORDER_01007,CUST_0739,SESS_388286,2026-02-18 00:00:00,7913.93,395.7,0.0,8309.63,UPI
ORDER_01008,CUST_0740,SESS_417243,2026-02-21 00:00:00,8837.02,441.85,0.0,9278.87,NetBanking
ORDER_01009,CUST_0740,SESS_428774,2026-04-20 00:00:00,3139.44,156.97,0.0,3296.41,NetBanking
ORDER_01010,CUST_0741,SESS_321830,2026-02-19 00:00:00,10570.03,449.23,1585.5,9433.76,PayPal
ORDER_01011,CUST_0742,SESS_483844,2026-04-14 00:00:00,8539.96,362.95,1280.99,7621.92,Credit Card
ORDER_01012,CUST_0742,SESS_343605,2026-05-27 00:00:00,469.79,23.49,0.0,493.28,UPI
ORDER_01013,CUST_0743,SESS_424086,2026-03-17 00:00:00,4290.93,214.55,0.0,4505.48,NetBanking
ORDER_01014,CUST_0743,SESS_263233,2026-04-23 00:00:00,6717.37,335.87,0.0,7053.24,NetBanking
ORDER_01015,CUST_0744,SESS_657277,2026-03-08 00:00:00,4437.02,221.85,0.0,4658.87,PayPal
ORDER_01016,CUST_0744,SESS_952712,2026-04-20 00:00:00,3289.73,164.49,0.0,3454.22,Credit Card
ORDER_01017,CUST_0746,SESS_303053,2026-02-07 00:00:00,7903.41,395.17,0.0,8298.58,UPI
ORDER_01018,CUST_0746,SESS_668336,2026-03-19 00:00:00,752.66,37.63,0.0,790.29,Credit Card
ORDER_01019,CUST_0746,SESS_464593,2026-04-24 00:00:00,11592.33,579.62,0.0,12171.95,NetBanking
ORDER_01020,CUST_0750,SESS_870667,2026-03-02 00:00:00,762.15,38.11,0.0,800.26,UPI
ORDER_01021,CUST_0751,SESS_381771,2026-01-26 00:00:00,10721.21,536.06,0.0,11257.27,NetBanking
ORDER_01022,CUST_0752,SESS_414433,2026-03-16 00:00:00,986.69,41.93,148.0,880.62,PayPal
ORDER_01023,CUST_0752,SESS_360295,2026-04-22 00:00:00,2204.71,110.24,0.0,2314.95,NetBanking
ORDER_01024,CUST_0753,SESS_788065,2026-04-04 00:00:00,1718.78,85.94,0.0,1804.72,Credit Card
ORDER_01025,CUST_0755,SESS_326586,2026-03-11 00:00:00,8420.84,421.04,0.0,8841.88,NetBanking
ORDER_01026,CUST_0756,SESS_828695,2026-04-12 00:00:00,8335.55,416.78,0.0,8752.33,Credit Card
ORDER_01027,CUST_0756,SESS_552751,2026-05-22 00:00:00,8793.1,439.66,0.0,9232.76,NetBanking
ORDER_01028,CUST_0757,SESS_394026,2026-02-28 00:00:00,1583.73,67.31,237.56,1413.48,PayPal
ORDER_01029,CUST_0757,SESS_882655,2026-03-13 00:00:00,2706.59,135.33,0.0,2841.92,NetBanking
ORDER_01030,CUST_0759,SESS_959822,2026-05-04 00:00:00,1340.78,67.04,0.0,1407.82,NetBanking
ORDER_01031,CUST_0759,SESS_791456,2026-05-05 00:00:00,10410.82,442.46,1561.62,9291.66,Credit Card
ORDER_01032,CUST_0760,SESS_476508,2026-05-01 00:00:00,10733.96,456.19,1610.09,9580.06,Credit Card
ORDER_01033,CUST_0761,SESS_293713,2026-04-02 00:00:00,7420.85,371.04,0.0,7791.89,PayPal
ORDER_01034,CUST_0761,SESS_957314,2026-04-15 00:00:00,4570.64,228.53,0.0,4799.17,PayPal
ORDER_01035,CUST_0762,SESS_660926,2026-05-08 00:00:00,8378.68,418.93,0.0,8797.61,PayPal
ORDER_01036,CUST_0762,SESS_787179,2026-05-22 00:00:00,10868.6,543.43,0.0,11412.03,Credit Card
ORDER_01037,CUST_0764,SESS_724426,2026-01-18 00:00:00,9617.91,408.76,1442.69,8583.98,PayPal
ORDER_01038,CUST_0764,SESS_368021,2026-03-05 00:00:00,6112.17,305.61,0.0,6417.78,NetBanking
ORDER_01039,CUST_0766,SESS_325118,2026-02-05 00:00:00,2891.07,144.55,0.0,3035.62,Credit Card
ORDER_01040,CUST_0766,SESS_257005,2026-02-19 00:00:00,4002.3,200.12,0.0,4202.42,NetBanking
ORDER_01041,CUST_0766,SESS_315974,2026-03-22 00:00:00,10935.48,464.76,1640.32,9759.92,UPI
ORDER_01042,CUST_0768,SESS_229138,2026-03-04 00:00:00,9064.36,453.22,0.0,9517.58,Credit Card
ORDER_01043,CUST_0768,SESS_814669,2026-04-22 00:00:00,4365.79,185.55,654.87,3896.47,NetBanking
ORDER_01044,CUST_0768,SESS_384267,2026-05-27 00:00:00,9258.67,462.93,0.0,9721.6,UPI
ORDER_01045,CUST_0770,SESS_276708,2026-02-05 00:00:00,1575.84,78.79,0.0,1654.63,NetBanking
ORDER_01046,CUST_0771,SESS_288011,2026-05-02 00:00:00,8602.79,430.14,0.0,9032.93,Credit Card
ORDER_01047,CUST_0771,SESS_844827,2026-05-07 00:00:00,1586.46,79.32,0.0,1665.78,UPI
ORDER_01048,CUST_0773,SESS_124279,2026-02-22 00:00:00,3435.4,171.77,0.0,3607.17,PayPal
ORDER_01049,CUST_0773,SESS_362915,2026-04-10 00:00:00,9981.83,499.09,0.0,10480.92,UPI
ORDER_01050,CUST_0775,SESS_515399,2026-02-05 00:00:00,10654.98,532.75,0.0,11187.73,Credit Card
ORDER_01051,CUST_0776,SESS_958275,2026-04-11 00:00:00,5815.72,290.79,0.0,6106.51,UPI
ORDER_01052,CUST_0776,SESS_886389,2026-05-26 00:00:00,2832.98,141.65,0.0,2974.63,NetBanking
ORDER_01053,CUST_0778,SESS_348757,2026-05-05 00:00:00,4808.2,240.41,0.0,5048.61,UPI
ORDER_01054,CUST_0780,SESS_929913,2026-02-06 00:00:00,4118.63,205.93,0.0,4324.56,PayPal
ORDER_01055,CUST_0781,SESS_803073,2026-03-24 00:00:00,9336.17,466.81,0.0,9802.98,Credit Card
ORDER_01056,CUST_0782,SESS_741692,2026-03-17 00:00:00,8585.81,429.29,0.0,9015.1,UPI
ORDER_01057,CUST_0783,SESS_664432,2026-03-25 00:00:00,6024.95,301.25,0.0,6326.2,PayPal
ORDER_01058,CUST_0783,SESS_942028,2026-05-10 00:00:00,1565.74,78.29,0.0,1644.03,PayPal
ORDER_01059,CUST_0784,SESS_712367,2026-01-30 00:00:00,10811.43,540.57,0.0,11352.0,PayPal
ORDER_01060,CUST_0784,SESS_264565,2026-02-21 00:00:00,7057.02,352.85,0.0,7409.87,PayPal
ORDER_01061,CUST_0784,SESS_813592,2026-03-10 00:00:00,3349.01,167.45,0.0,3516.46,PayPal
ORDER_01062,CUST_0785,SESS_132100,2026-02-14 00:00:00,8722.93,436.15,0.0,9159.08,UPI
ORDER_01063,CUST_0786,SESS_913174,2026-02-11 00:00:00,9385.26,469.26,0.0,9854.52,NetBanking
ORDER_01064,CUST_0786,SESS_208387,2026-03-09 00:00:00,847.81,42.39,0.0,890.2,PayPal
ORDER_01065,CUST_0786,SESS_271493,2026-04-07 00:00:00,1644.81,82.24,0.0,1727.05,PayPal
ORDER_01066,CUST_0788,SESS_695638,2026-04-25 00:00:00,4550.13,227.51,0.0,4777.64,Credit Card
ORDER_01067,CUST_0789,SESS_249115,2026-02-08 00:00:00,9735.22,486.76,0.0,10221.98,NetBanking
ORDER_01068,CUST_0789,SESS_346342,2026-03-20 00:00:00,5549.5,277.48,0.0,5826.98,Credit Card
ORDER_01069,CUST_0789,SESS_326186,2026-04-28 00:00:00,8894.35,444.72,0.0,9339.07,UPI
ORDER_01070,CUST_0791,SESS_461042,2026-02-24 00:00:00,8889.02,444.45,0.0,9333.47,PayPal
ORDER_01071,CUST_0792,SESS_896960,2026-01-24 00:00:00,5326.41,266.32,0.0,5592.73,NetBanking
ORDER_01072,CUST_0793,SESS_375905,2026-03-26 00:00:00,9691.92,411.91,1453.79,8650.04,NetBanking
ORDER_01073,CUST_0793,SESS_783956,2026-03-29 00:00:00,11574.9,491.93,1736.23,10330.6,UPI
ORDER_01074,CUST_0794,SESS_579893,2026-04-12 00:00:00,11633.42,581.67,0.0,12215.09,NetBanking
ORDER_01075,CUST_0794,SESS_525072,2026-05-24 00:00:00,1643.4,82.17,0.0,1725.57,Credit Card
ORDER_01076,CUST_0796,SESS_680659,2026-01-11 00:00:00,11525.84,576.29,0.0,12102.13,Credit Card
ORDER_01077,CUST_0796,SESS_607524,2026-02-14 00:00:00,6694.52,334.73,0.0,7029.25,Credit Card
ORDER_01078,CUST_0797,SESS_810432,2026-03-19 00:00:00,1208.63,60.43,0.0,1269.06,NetBanking
ORDER_01079,CUST_0799,SESS_356102,2026-05-04 00:00:00,7414.92,370.75,0.0,7785.67,UPI
ORDER_01080,CUST_0800,SESS_250087,2026-01-27 00:00:00,6321.77,316.09,0.0,6637.86,PayPal
ORDER_01081,CUST_0801,SESS_546183,2026-04-28 00:00:00,1874.44,79.66,281.17,1672.93,UPI
ORDER_01082,CUST_0801,SESS_492662,2026-04-25 00:00:00,6191.34,309.57,0.0,6500.91,Credit Card
ORDER_01083,CUST_0802,SESS_955183,2026-02-09 00:00:00,7866.67,393.33,0.0,8260.0,Credit Card
ORDER_01084,CUST_0802,SESS_511657,2026-03-20 00:00:00,8724.38,370.79,1308.66,7786.51,Credit Card
ORDER_01085,CUST_0802,SESS_444811,2026-04-19 00:00:00,10410.34,520.52,0.0,10930.86,Credit Card
ORDER_01086,CUST_0803,SESS_932514,2026-03-29 00:00:00,9114.18,455.71,0.0,9569.89,UPI
ORDER_01087,CUST_0803,SESS_257366,2026-05-06 00:00:00,11754.38,587.72,0.0,12342.1,PayPal
ORDER_01088,CUST_0804,SESS_752714,2026-04-09 00:00:00,3349.66,167.48,0.0,3517.14,UPI
ORDER_01089,CUST_0804,SESS_443605,2026-04-09 00:00:00,1805.27,90.26,0.0,1895.53,PayPal
ORDER_01090,CUST_0805,SESS_859582,2026-02-23 00:00:00,962.54,48.13,0.0,1010.67,PayPal
ORDER_01091,CUST_0805,SESS_422826,2026-04-20 00:00:00,10713.78,535.69,0.0,11249.47,PayPal
ORDER_01092,CUST_0807,SESS_457635,2026-03-10 00:00:00,4121.92,175.18,618.29,3678.81,NetBanking
ORDER_01093,CUST_0807,SESS_510675,2026-05-07 00:00:00,3903.35,195.17,0.0,4098.52,PayPal
ORDER_01094,CUST_0808,SESS_579401,2026-01-04 00:00:00,5892.86,294.64,0.0,6187.5,UPI
ORDER_01095,CUST_0808,SESS_167126,2026-02-18 00:00:00,3114.71,155.74,0.0,3270.45,UPI
ORDER_01096,CUST_0809,SESS_641101,2026-04-20 00:00:00,6569.31,328.47,0.0,6897.78,PayPal
ORDER_01097,CUST_0809,SESS_738246,2026-05-26 00:00:00,755.15,37.76,0.0,792.91,UPI
ORDER_01098,CUST_0810,SESS_323163,2026-05-01 00:00:00,7682.42,384.12,0.0,8066.54,UPI
ORDER_01099,CUST_0810,SESS_618465,2026-05-06 00:00:00,8355.81,417.79,0.0,8773.6,UPI
ORDER_01100,CUST_0811,SESS_524064,2026-03-11 00:00:00,9396.52,469.83,0.0,9866.35,PayPal
ORDER_01101,CUST_0811,SESS_774203,2026-05-01 00:00:00,7621.3,381.07,0.0,8002.37,UPI
ORDER_01102,CUST_0811,SESS_275598,2026-05-26 00:00:00,8525.77,426.29,0.0,8952.06,Credit Card
ORDER_01103,CUST_0813,SESS_732472,2026-01-14 00:00:00,5357.48,267.87,0.0,5625.35,NetBanking
ORDER_01104,CUST_0813,SESS_244446,2026-03-17 00:00:00,8285.51,414.28,0.0,8699.79,Credit Card
ORDER_01105,CUST_0813,SESS_403211,2026-04-21 00:00:00,2782.7,139.13,0.0,2921.83,Credit Card
ORDER_01106,CUST_0814,SESS_833874,2026-03-31 00:00:00,8989.78,449.49,0.0,9439.27,NetBanking
ORDER_01107,CUST_0815,SESS_706013,2026-02-08 00:00:00,3208.9,160.45,0.0,3369.35,Credit Card
ORDER_01108,CUST_0818,SESS_143914,2026-04-18 00:00:00,10458.91,522.95,0.0,10981.86,PayPal
ORDER_01109,CUST_0818,SESS_848955,2026-05-11 00:00:00,1164.14,58.21,0.0,1222.35,Credit Card
ORDER_01110,CUST_0822,SESS_300936,2026-01-23 00:00:00,6732.09,336.6,0.0,7068.69,PayPal
ORDER_01111,CUST_0822,SESS_478123,2026-03-16 00:00:00,2066.02,87.81,309.9,1843.93,PayPal
ORDER_01112,CUST_0823,SESS_902212,2026-03-14 00:00:00,7874.7,334.68,1181.2,7028.18,NetBanking
ORDER_01113,CUST_0823,SESS_484863,2026-03-24 00:00:00,7143.04,357.15,0.0,7500.19,PayPal
ORDER_01114,CUST_0823,SESS_639039,2026-04-16 00:00:00,5426.11,271.31,0.0,5697.42,UPI
ORDER_01115,CUST_0824,SESS_803670,2026-04-23 00:00:00,8328.97,353.98,1249.35,7433.6,PayPal
ORDER_01116,CUST_0825,SESS_772500,2026-04-18 00:00:00,6935.9,346.8,0.0,7282.7,UPI
ORDER_01117,CUST_0826,SESS_203475,2026-04-16 00:00:00,6062.18,303.11,0.0,6365.29,UPI
ORDER_01118,CUST_0827,SESS_732084,2026-02-02 00:00:00,6018.06,300.9,0.0,6318.96,NetBanking
ORDER_01119,CUST_0827,SESS_482929,2026-03-03 00:00:00,2979.25,148.96,0.0,3128.21,NetBanking
ORDER_01120,CUST_0828,SESS_474984,2026-04-16 00:00:00,760.31,38.02,0.0,798.33,Credit Card
ORDER_01121,CUST_0828,SESS_647525,2026-05-12 00:00:00,5955.33,297.77,0.0,6253.1,NetBanking
ORDER_01122,CUST_0829,SESS_570992,2026-03-10 00:00:00,5205.87,260.29,0.0,5466.16,UPI
ORDER_01123,CUST_0830,SESS_639752,2026-02-24 00:00:00,7626.15,381.31,0.0,8007.46,Credit Card
ORDER_01124,CUST_0832,SESS_655176,2026-02-14 00:00:00,3291.62,139.89,493.74,2937.77,NetBanking
ORDER_01125,CUST_0832,SESS_519245,2026-03-24 00:00:00,5126.44,256.32,0.0,5382.76,PayPal
ORDER_01126,CUST_0833,SESS_825914,2026-04-20 00:00:00,3622.29,181.11,0.0,3803.4,Credit Card
ORDER_01127,CUST_0834,SESS_839089,2026-01-25 00:00:00,7636.6,381.83,0.0,8018.43,NetBanking
ORDER_01128,CUST_0835,SESS_264228,2026-03-09 00:00:00,2374.34,100.91,356.15,2119.1,UPI
ORDER_01129,CUST_0835,SESS_247787,2026-05-07 00:00:00,7033.21,351.66,0.0,7384.87,UPI
ORDER_01130,CUST_0836,SESS_488567,2026-02-07 00:00:00,10764.69,457.5,1614.7,9607.49,NetBanking
ORDER_01131,CUST_0836,SESS_256652,2026-03-07 00:00:00,6310.46,268.19,946.57,5632.08,UPI
ORDER_01132,CUST_0836,SESS_572018,2026-04-09 00:00:00,1238.08,61.9,0.0,1299.98,NetBanking
ORDER_01133,CUST_0837,SESS_587004,2026-03-07 00:00:00,10418.13,520.91,0.0,10939.04,UPI
ORDER_01134,CUST_0837,SESS_360188,2026-05-12 00:00:00,5041.59,252.08,0.0,5293.67,NetBanking
ORDER_01135,CUST_0838,SESS_913439,2026-04-26 00:00:00,4010.85,200.54,0.0,4211.39,PayPal
ORDER_01136,CUST_0838,SESS_129824,2026-05-18 00:00:00,4547.61,227.38,0.0,4774.99,NetBanking
ORDER_01137,CUST_0839,SESS_539139,2026-05-04 00:00:00,9226.85,461.34,0.0,9688.19,PayPal
ORDER_01138,CUST_0842,SESS_658175,2026-03-14 00:00:00,1038.21,51.91,0.0,1090.12,PayPal
ORDER_01139,CUST_0842,SESS_439842,2026-04-22 00:00:00,11411.99,485.01,1711.8,10185.2,PayPal
ORDER_01140,CUST_0843,SESS_649823,2026-02-26 00:00:00,9552.46,477.62,0.0,10030.08,NetBanking
ORDER_01141,CUST_0843,SESS_297742,2026-03-11 00:00:00,5458.36,272.92,0.0,5731.28,NetBanking
ORDER_01142,CUST_0843,SESS_610011,2026-04-23 00:00:00,11307.29,565.36,0.0,11872.65,PayPal
ORDER_01143,CUST_0844,SESS_829130,2026-04-19 00:00:00,4954.27,247.71,0.0,5201.98,PayPal
ORDER_01144,CUST_0845,SESS_690437,2026-03-15 00:00:00,10326.56,516.33,0.0,10842.89,NetBanking
ORDER_01145,CUST_0845,SESS_780555,2026-05-20 00:00:00,4092.81,204.64,0.0,4297.45,UPI
ORDER_01146,CUST_0847,SESS_700558,2026-04-23 00:00:00,10459.39,522.97,0.0,10982.36,NetBanking
ORDER_01147,CUST_0847,SESS_205451,2026-05-07 00:00:00,3133.99,133.19,470.1,2797.08,Credit Card
ORDER_01148,CUST_0848,SESS_529970,2026-03-21 00:00:00,2180.03,109.0,0.0,2289.03,NetBanking
ORDER_01149,CUST_0848,SESS_693271,2026-03-17 00:00:00,1973.21,98.66,0.0,2071.87,UPI
ORDER_01150,CUST_0848,SESS_898609,2026-05-08 00:00:00,8404.69,420.23,0.0,8824.92,Credit Card
ORDER_01151,CUST_0849,SESS_232869,2026-02-22 00:00:00,10778.69,538.93,0.0,11317.62,Credit Card
ORDER_01152,CUST_0849,SESS_798138,2026-03-23 00:00:00,10797.64,539.88,0.0,11337.52,UPI
ORDER_01153,CUST_0850,SESS_808109,2026-02-07 00:00:00,4452.86,222.64,0.0,4675.5,UPI
ORDER_01154,CUST_0850,SESS_263822,2026-03-05 00:00:00,5045.54,252.28,0.0,5297.82,UPI
ORDER_01155,CUST_0851,SESS_956156,2026-02-14 00:00:00,2781.23,139.06,0.0,2920.29,PayPal
ORDER_01156,CUST_0851,SESS_579787,2026-02-18 00:00:00,6739.93,337.0,0.0,7076.93,PayPal
ORDER_01157,CUST_0851,SESS_844887,2026-03-21 00:00:00,3224.73,161.24,0.0,3385.97,PayPal
ORDER_01158,CUST_0853,SESS_311442,2026-05-05 00:00:00,11538.66,576.93,0.0,12115.59,UPI
ORDER_01159,CUST_0854,SESS_871800,2026-03-01 00:00:00,6576.55,328.83,0.0,6905.38,UPI
ORDER_01160,CUST_0856,SESS_960206,2026-01-07 00:00:00,7900.33,395.02,0.0,8295.35,Credit Card
ORDER_01161,CUST_0857,SESS_210043,2026-01-23 00:00:00,9306.13,465.31,0.0,9771.44,UPI
ORDER_01162,CUST_0859,SESS_116040,2026-02-20 00:00:00,10013.95,425.59,1502.09,8937.45,NetBanking
ORDER_01163,CUST_0859,SESS_468834,2026-04-03 00:00:00,11897.99,505.66,1784.7,10618.95,UPI
ORDER_01164,CUST_0859,SESS_410756,2026-05-04 00:00:00,11270.12,563.51,0.0,11833.63,UPI
ORDER_01165,CUST_0860,SESS_843156,2026-05-08 00:00:00,7429.14,371.46,0.0,7800.6,Credit Card
ORDER_01166,CUST_0860,SESS_248224,2026-05-24 00:00:00,7191.17,359.56,0.0,7550.73,UPI
ORDER_01167,CUST_0861,SESS_959980,2026-03-09 00:00:00,1798.39,89.92,0.0,1888.31,UPI
ORDER_01168,CUST_0861,SESS_991347,2026-03-13 00:00:00,287.57,12.22,43.14,256.65,NetBanking
ORDER_01169,CUST_0861,SESS_526926,2026-04-10 00:00:00,4716.68,235.83,0.0,4952.51,UPI
ORDER_01170,CUST_0863,SESS_632535,2026-01-17 00:00:00,8285.14,414.26,0.0,8699.4,UPI
ORDER_01171,CUST_0863,SESS_282407,2026-03-04 00:00:00,6667.0,283.35,1000.05,5950.3,UPI
ORDER_01172,CUST_0864,SESS_335122,2026-01-28 00:00:00,4334.03,216.7,0.0,4550.73,UPI
ORDER_01173,CUST_0864,SESS_902791,2026-02-11 00:00:00,671.47,33.57,0.0,705.04,NetBanking
ORDER_01174,CUST_0865,SESS_349947,2026-04-18 00:00:00,6460.49,323.02,0.0,6783.51,PayPal
ORDER_01175,CUST_0865,SESS_695696,2026-04-30 00:00:00,9747.98,487.4,0.0,10235.38,UPI
ORDER_01176,CUST_0865,SESS_599054,2026-05-22 00:00:00,11885.1,505.12,1782.77,10607.45,NetBanking
ORDER_01177,CUST_0866,SESS_299942,2026-02-22 00:00:00,6797.47,339.87,0.0,7137.34,UPI
ORDER_01178,CUST_0867,SESS_854425,2026-05-11 00:00:00,2675.13,133.76,0.0,2808.89,UPI
ORDER_01179,CUST_0868,SESS_882818,2026-04-13 00:00:00,7232.38,361.62,0.0,7594.0,PayPal
ORDER_01180,CUST_0868,SESS_477897,2026-04-17 00:00:00,2127.26,106.36,0.0,2233.62,UPI
ORDER_01181,CUST_0869,SESS_696767,2026-03-01 00:00:00,7353.02,367.65,0.0,7720.67,Credit Card
ORDER_01182,CUST_0870,SESS_482888,2026-03-20 00:00:00,5706.43,285.32,0.0,5991.75,PayPal
ORDER_01183,CUST_0870,SESS_513557,2026-04-10 00:00:00,2098.34,89.18,314.75,1872.77,Credit Card
ORDER_01184,CUST_0870,SESS_957405,2026-05-02 00:00:00,4114.7,205.74,0.0,4320.44,Credit Card
ORDER_01185,CUST_0871,SESS_991675,2026-05-05 00:00:00,6114.18,305.71,0.0,6419.89,NetBanking
ORDER_01186,CUST_0872,SESS_996306,2026-02-28 00:00:00,8302.77,415.14,0.0,8717.91,PayPal
ORDER_01187,CUST_0874,SESS_905275,2026-04-09 00:00:00,9779.16,488.96,0.0,10268.12,PayPal
ORDER_01188,CUST_0875,SESS_434571,2026-03-03 00:00:00,337.68,16.88,0.0,354.56,NetBanking
ORDER_01189,CUST_0875,SESS_382991,2026-04-08 00:00:00,8920.72,379.13,1338.11,7961.74,UPI
ORDER_01190,CUST_0876,SESS_811447,2026-03-21 00:00:00,9727.35,486.37,0.0,10213.72,Credit Card
ORDER_01191,CUST_0877,SESS_594470,2026-04-03 00:00:00,10746.97,537.35,0.0,11284.32,UPI
ORDER_01192,CUST_0879,SESS_709099,2026-04-21 00:00:00,6623.14,331.16,0.0,6954.3,Credit Card
ORDER_01193,CUST_0880,SESS_583438,2026-03-04 00:00:00,7131.03,356.55,0.0,7487.58,PayPal
ORDER_01194,CUST_0880,SESS_158348,2026-04-26 00:00:00,2595.35,129.77,0.0,2725.12,UPI
