touchpoint_id,customer_id,channel_id,session_id,touchpoint_timestamp,utm_source,utm_medium,utm_campaign,landing_page,device_category,duration_seconds
TP_000181,CUST_0045,7,SESS_599791,2026-04-21 11:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_6,Mobile,591
TP_000182,CUST_0045,2,SESS_568105,2026-04-30 14:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_4,Mobile,481
TP_000183,CUST_0045,5,SESS_568105,2026-04-25 14:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_4,Mobile,302
TP_000184,CUST_0046,1,SESS_760746,2026-02-18 22:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_1,Mobile,397
TP_000185,CUST_0046,2,SESS_760746,2026-02-15 15:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_10,Desktop,143
TP_000186,CUST_0046,2,SESS_760746,2026-02-20 13:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_5,Mobile,54
TP_000187,CUST_0046,6,SESS_760746,2026-02-14 23:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_2,Mobile,240
TP_000188,CUST_0047,1,SESS_276227,2026-03-28 11:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_3,Mobile,328
TP_000189,CUST_0047,1,SESS_276227,2026-04-01 17:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_10,Mobile,253
TP_000190,CUST_0047,4,SESS_276227,2026-04-11 07:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_4,Mobile,583
TP_000191,CUST_0047,6,SESS_276227,2026-04-05 19:00:00,linkedinads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_2,Mobile,162
TP_000192,CUST_0047,7,SESS_276227,2026-03-30 10:00:00,affiliatenetwork,referral,Campaign_Promo_Summer,/promo-deals/page_8,Tablet,212
TP_000193,CUST_0047,6,SESS_356211,2026-05-05 18:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_8,Desktop,361
TP_000194,CUST_0047,3,SESS_356211,2026-04-29 08:00:00,newsletter,email,Campaign_Promo_Retarget,/promo-deals/page_7,Desktop,49
TP_000195,CUST_0047,3,SESS_356211,2026-04-29 08:00:00,newsletter,email,Campaign_Promo_Retarget,/promo-deals/page_4,Tablet,341
TP_000196,CUST_0048,1,SESS_313659,2026-02-23 08:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_7,Mobile,102
TP_000197,CUST_0048,5,SESS_276611,2026-04-01 18:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_6,Mobile,469
TP_000198,CUST_0048,2,SESS_276611,2026-04-05 10:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_5,Mobile,401
TP_000199,CUST_0048,5,SESS_276611,2026-04-14 03:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_3,Desktop,390
TP_000200,CUST_0048,5,SESS_187033,2026-04-26 04:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_1,Desktop,545
TP_000201,CUST_0049,2,SESS_618748,2026-02-15 19:00:00,facebookads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_3,Mobile,527
TP_000202,CUST_0049,5,SESS_618748,2026-02-15 21:00:00,organicsearch,seo,Campaign_Promo_Brand,/promo-deals/page_5,Desktop,197
TP_000203,CUST_0049,1,SESS_618748,2026-02-23 14:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_4,Mobile,281
TP_000204,CUST_0050,7,SESS_160108,2026-01-29 01:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_1,Desktop,453
TP_000205,CUST_0050,6,SESS_160108,2026-01-29 19:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_4,Mobile,412
TP_000206,CUST_0050,4,SESS_160108,2026-01-20 22:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_2,Mobile,469
TP_000207,CUST_0050,3,SESS_211937,2026-02-26 23:00:00,newsletter,email,Campaign_Promo_Retarget,/promo-deals/page_1,Desktop,467
TP_000208,CUST_0050,2,SESS_881227,2026-04-06 05:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_3,Desktop,561
TP_000209,CUST_0050,2,SESS_881227,2026-04-06 12:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_7,Desktop,482
TP_000210,CUST_0050,6,SESS_881227,2026-04-02 03:00:00,linkedinads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_5,Mobile,485
TP_000211,CUST_0050,5,SESS_881227,2026-04-05 09:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_4,Tablet,270
TP_000212,CUST_0053,5,SESS_291549,2026-03-02 04:00:00,organicsearch,seo,Campaign_Promo_Brand,/promo-deals/page_2,Mobile,141
TP_000213,CUST_0053,4,SESS_291549,2026-03-02 06:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_6,Mobile,360
TP_000214,CUST_0053,5,SESS_291549,2026-03-02 08:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_7,Tablet,56
TP_000215,CUST_0053,7,SESS_291549,2026-03-04 04:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_3,Mobile,291
TP_000216,CUST_0053,2,SESS_291549,2026-02-27 15:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_5,Mobile,225
TP_000217,CUST_0054,6,SESS_113176,2026-01-14 01:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_4,Mobile,78
TP_000218,CUST_0056,4,SESS_855510,2026-03-27 16:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_4,Mobile,179
TP_000219,CUST_0056,4,SESS_855510,2026-04-01 08:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_2,Mobile,138
TP_000220,CUST_0056,7,SESS_855510,2026-04-01 04:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_5,Mobile,374
TP_000221,CUST_0056,3,SESS_793311,2026-04-22 06:00:00,newsletter,email,Campaign_Promo_Retarget,/promo-deals/page_6,Mobile,325
TP_000222,CUST_0056,3,SESS_793311,2026-04-23 16:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_6,Mobile,540
TP_000223,CUST_0056,3,SESS_793311,2026-04-15 00:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_9,Tablet,250
TP_000224,CUST_0057,1,SESS_641013,2026-03-02 10:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_1,Mobile,541
TP_000225,CUST_0057,2,SESS_641013,2026-03-04 04:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_9,Mobile,461
TP_000226,CUST_0057,4,SESS_535622,2026-03-20 12:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_1,Mobile,318
TP_000227,CUST_0057,7,SESS_535622,2026-03-17 21:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_10,Mobile,145
TP_000228,CUST_0057,5,SESS_535622,2026-03-26 18:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_10,Mobile,391
TP_000229,CUST_0057,6,SESS_535622,2026-03-20 21:00:00,linkedinads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_10,Mobile,62
TP_000230,CUST_0057,4,SESS_535622,2026-03-23 01:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_10,Mobile,416
TP_000231,CUST_0058,7,SESS_308159,2026-05-05 07:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_8,Desktop,13
TP_000232,CUST_0058,5,SESS_308159,2026-04-29 21:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_9,Desktop,198
TP_000233,CUST_0060,7,SESS_431149,2026-02-03 15:00:00,affiliatenetwork,referral,Campaign_Promo_Summer,/promo-deals/page_8,Mobile,552
TP_000234,CUST_0060,2,SESS_431149,2026-01-30 06:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_2,Mobile,591
TP_000235,CUST_0060,2,SESS_233288,2026-02-16 14:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_2,Mobile,508
TP_000236,CUST_0060,1,SESS_233288,2026-02-17 00:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_7,Mobile,574
TP_000237,CUST_0061,4,SESS_894615,2026-04-04 11:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_5,Desktop,140
TP_000238,CUST_0061,4,SESS_134370,2026-04-08 16:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_10,Mobile,530
TP_000239,CUST_0061,4,SESS_134370,2026-04-06 15:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_2,Mobile,465
TP_000240,CUST_0061,5,SESS_134370,2026-04-18 18:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_1,Tablet,337
TP_000241,CUST_0061,6,SESS_134370,2026-04-12 04:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_6,Desktop,291
TP_000242,CUST_0061,2,SESS_134370,2026-04-19 13:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_8,Mobile,107
TP_000243,CUST_0062,6,SESS_728226,2026-02-15 10:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_2,Mobile,365
TP_000244,CUST_0062,1,SESS_728226,2026-02-24 09:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_1,Mobile,585
TP_000245,CUST_0062,5,SESS_728226,2026-02-17 02:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_7,Desktop,277
TP_000246,CUST_0062,2,SESS_728226,2026-02-15 03:00:00,facebookads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_4,Mobile,213
TP_000247,CUST_0062,4,SESS_728226,2026-02-19 10:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_4,Mobile,315
TP_000248,CUST_0062,7,SESS_483878,2026-03-27 10:00:00,affiliatenetwork,referral,Campaign_Promo_Summer,/promo-deals/page_1,Tablet,199
TP_000249,CUST_0062,7,SESS_483878,2026-03-25 17:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_3,Mobile,395
TP_000250,CUST_0062,3,SESS_483878,2026-03-19 06:00:00,newsletter,email,Campaign_Promo_Retarget,/promo-deals/page_10,Tablet,211
TP_000251,CUST_0062,6,SESS_483878,2026-03-18 09:00:00,linkedinads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_9,Mobile,426
TP_000252,CUST_0062,1,SESS_483878,2026-03-13 19:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_4,Tablet,248
TP_000253,CUST_0062,5,SESS_993832,2026-03-27 15:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_3,Mobile,108
TP_000254,CUST_0062,5,SESS_993832,2026-03-31 09:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_6,Desktop,565
TP_000255,CUST_0062,7,SESS_993832,2026-04-02 11:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_2,Desktop,359
TP_000256,CUST_0063,6,SESS_990535,2026-01-08 04:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_7,Mobile,68
TP_000257,CUST_0063,7,SESS_990535,2026-01-16 18:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_10,Tablet,286
TP_000258,CUST_0063,7,SESS_990535,2026-01-18 07:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_10,Mobile,468
TP_000259,CUST_0063,1,SESS_749541,2026-02-25 03:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_6,Mobile,230
TP_000260,CUST_0063,1,SESS_749541,2026-02-25 06:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_10,Desktop,350
TP_000261,CUST_0063,2,SESS_749541,2026-02-28 12:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_3,Mobile,595
TP_000262,CUST_0063,3,SESS_749541,2026-02-26 04:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_3,Mobile,537
TP_000263,CUST_0063,1,SESS_356229,2026-03-13 17:00:00,googleads,paidsearch,Campaign_Promo_Retarget,/promo-deals/page_2,Tablet,312
TP_000264,CUST_0065,5,SESS_564361,2026-02-14 12:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_9,Mobile,471
TP_000265,CUST_0065,7,SESS_564361,2026-02-19 12:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_4,Tablet,131
TP_000266,CUST_0066,3,SESS_967665,2026-03-12 09:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_9,Mobile,182
TP_000267,CUST_0066,5,SESS_967665,2026-03-12 03:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_10,Mobile,57
TP_000268,CUST_0067,7,SESS_423588,2026-03-14 10:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_5,Desktop,369
TP_000269,CUST_0067,3,SESS_423588,2026-03-18 22:00:00,newsletter,email,Campaign_Promo_Retarget,/promo-deals/page_6,Desktop,501
TP_000270,CUST_0068,3,SESS_386938,2026-01-13 15:00:00,newsletter,email,Campaign_Promo_Retarget,/promo-deals/page_9,Desktop,38
TP_000271,CUST_0068,1,SESS_386938,2026-01-06 01:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_6,Desktop,330
TP_000272,CUST_0068,6,SESS_386938,2026-01-08 19:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_3,Desktop,452
TP_000273,CUST_0068,7,SESS_386938,2026-01-11 22:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_6,Mobile,576
TP_000274,CUST_0069,1,SESS_565508,2026-02-09 14:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_6,Mobile,111
TP_000275,CUST_0069,3,SESS_565508,2026-02-06 14:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_3,Mobile,171
TP_000276,CUST_0069,5,SESS_565508,2026-02-08 16:00:00,organicsearch,seo,Campaign_Promo_Brand,/promo-deals/page_4,Mobile,498
TP_000277,CUST_0069,7,SESS_565508,2026-02-10 08:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_6,Desktop,59
TP_000278,CUST_0069,6,SESS_229580,2026-03-21 22:00:00,linkedinads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_1,Mobile,55
TP_000279,CUST_0069,7,SESS_229580,2026-03-16 19:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_2,Tablet,44
TP_000280,CUST_0069,7,SESS_229580,2026-03-21 21:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_3,Mobile,286
TP_000281,CUST_0069,5,SESS_229580,2026-03-23 02:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_6,Tablet,66
TP_000282,CUST_0071,7,SESS_444794,2026-03-10 12:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_6,Mobile,354
TP_000283,CUST_0071,4,SESS_444794,2026-03-11 11:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_5,Desktop,129
TP_000284,CUST_0071,4,SESS_444794,2026-03-14 05:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_1,Tablet,356
TP_000285,CUST_0071,5,SESS_444794,2026-03-08 12:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_1,Mobile,151
TP_000286,CUST_0072,4,SESS_530851,2026-03-11 19:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_7,Mobile,564
TP_000287,CUST_0072,7,SESS_530851,2026-03-22 07:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_5,Desktop,82
TP_000288,CUST_0072,3,SESS_530851,2026-03-20 11:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_1,Desktop,311
TP_000289,CUST_0072,7,SESS_530851,2026-03-19 09:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_8,Mobile,195
TP_000290,CUST_0072,7,SESS_494929,2026-04-14 03:00:00,affiliatenetwork,referral,Campaign_Promo_Summer,/promo-deals/page_8,Mobile,289
TP_000291,CUST_0072,2,SESS_494929,2026-04-13 15:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_7,Mobile,577
TP_000292,CUST_0072,3,SESS_494929,2026-04-12 08:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_4,Mobile,457
TP_000293,CUST_0074,1,SESS_368677,2026-03-13 08:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_7,Desktop,99
TP_000294,CUST_0074,4,SESS_516310,2026-04-20 05:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_5,Tablet,199
TP_000295,CUST_0074,4,SESS_516310,2026-05-01 21:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_4,Mobile,541
TP_000296,CUST_0074,1,SESS_516310,2026-05-02 16:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_4,Mobile,292
TP_000297,CUST_0074,1,SESS_516310,2026-04-21 10:00:00,googleads,paidsearch,Campaign_Promo_Retarget,/promo-deals/page_8,Desktop,516
TP_000298,CUST_0074,3,SESS_516310,2026-04-26 16:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_1,Mobile,79
TP_000299,CUST_0075,3,SESS_641643,2026-01-19 22:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_5,Mobile,437
TP_000300,CUST_0075,4,SESS_641643,2026-01-29 05:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_7,Mobile,283
TP_000301,CUST_0075,3,SESS_641643,2026-01-28 23:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_8,Mobile,204
TP_000302,CUST_0075,7,SESS_207113,2026-02-09 09:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_7,Mobile,88
TP_000303,CUST_0075,7,SESS_207113,2026-02-12 23:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_10,Mobile,408
TP_000304,CUST_0075,4,SESS_207113,2026-02-06 12:00:00,directtraffic,direct,Campaign_Promo_Brand,/promo-deals/page_4,Mobile,229
TP_000305,CUST_0075,7,SESS_207113,2026-02-04 23:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_9,Mobile,371
TP_000306,CUST_0075,7,SESS_207113,2026-02-10 23:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_10,Mobile,66
TP_000307,CUST_0076,1,SESS_762231,2026-04-17 06:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_9,Mobile,55
TP_000308,CUST_0076,2,SESS_762231,2026-05-01 21:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_5,Desktop,387
TP_000309,CUST_0076,2,SESS_762231,2026-04-26 00:00:00,facebookads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_3,Mobile,232
TP_000310,CUST_0076,6,SESS_762231,2026-04-21 22:00:00,linkedinads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_8,Mobile,183
TP_000311,CUST_0076,5,SESS_762231,2026-04-24 09:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_7,Tablet,130
TP_000312,CUST_0078,2,SESS_804995,2026-02-25 18:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_6,Tablet,88
TP_000313,CUST_0078,2,SESS_804995,2026-03-02 21:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_2,Desktop,359
TP_000314,CUST_0078,7,SESS_804995,2026-02-24 21:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_9,Mobile,592
TP_000315,CUST_0078,5,SESS_723294,2026-03-17 09:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_4,Mobile,87
TP_000316,CUST_0078,4,SESS_723294,2026-03-26 11:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_9,Mobile,99
TP_000317,CUST_0078,7,SESS_723294,2026-03-19 05:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_8,Mobile,70
TP_000318,CUST_0078,7,SESS_723294,2026-03-17 19:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_9,Mobile,363
TP_000319,CUST_0079,4,SESS_983261,2026-04-02 08:00:00,directtraffic,direct,Campaign_Promo_Brand,/promo-deals/page_4,Mobile,344
TP_000320,CUST_0083,2,SESS_488992,2026-02-18 14:00:00,facebookads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_2,Mobile,334
TP_000321,CUST_0083,3,SESS_488992,2026-02-27 06:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_4,Mobile,581
TP_000322,CUST_0083,2,SESS_488992,2026-03-03 11:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_5,Tablet,417
TP_000323,CUST_0083,4,SESS_488992,2026-03-02 04:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_8,Mobile,244
TP_000324,CUST_0083,6,SESS_488992,2026-02-26 11:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_4,Desktop,213
TP_000325,CUST_0085,4,SESS_553278,2026-02-26 10:00:00,directtraffic,direct,Campaign_Promo_Brand,/promo-deals/page_1,Mobile,399
TP_000326,CUST_0086,6,SESS_423860,2026-03-01 21:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_3,Mobile,516
TP_000327,CUST_0086,1,SESS_423860,2026-03-11 07:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_10,Desktop,508
TP_000328,CUST_0086,6,SESS_423860,2026-03-10 21:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_2,Desktop,430
TP_000329,CUST_0086,7,SESS_423860,2026-03-08 07:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_1,Mobile,190
TP_000330,CUST_0087,4,SESS_893403,2026-02-23 10:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_10,Mobile,196
TP_000331,CUST_0087,6,SESS_893403,2026-02-26 20:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_4,Mobile,490
TP_000332,CUST_0087,2,SESS_893403,2026-02-23 19:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_7,Tablet,560
TP_000333,CUST_0087,7,SESS_893403,2026-02-18 05:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_8,Mobile,483
TP_000334,CUST_0087,3,SESS_893403,2026-02-24 20:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_2,Desktop,423
TP_000335,CUST_0087,6,SESS_585670,2026-03-14 05:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_5,Mobile,475
TP_000336,CUST_0087,3,SESS_585670,2026-03-15 03:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_5,Mobile,46
TP_000337,CUST_0087,2,SESS_585670,2026-03-09 18:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_1,Desktop,78
TP_000338,CUST_0088,1,SESS_939868,2026-03-02 12:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_6,Mobile,320
TP_000339,CUST_0088,5,SESS_939868,2026-03-03 16:00:00,organicsearch,seo,Campaign_Promo_Brand,/promo-deals/page_10,Mobile,109
TP_000340,CUST_0088,2,SESS_939868,2026-02-22 06:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_8,Mobile,421
TP_000341,CUST_0088,6,SESS_340304,2026-04-03 02:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_3,Mobile,249
TP_000342,CUST_0088,2,SESS_340304,2026-03-21 11:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_1,Mobile,503
TP_000343,CUST_0088,5,SESS_340304,2026-03-22 21:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_1,Mobile,421
TP_000344,CUST_0088,5,SESS_340304,2026-04-01 02:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_5,Mobile,411
TP_000345,CUST_0088,6,SESS_340304,2026-03-24 20:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_9,Desktop,121
TP_000346,CUST_0089,1,SESS_263311,2026-01-17 18:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_6,Desktop,291
TP_000347,CUST_0089,7,SESS_263311,2026-01-15 15:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_6,Mobile,365
TP_000348,CUST_0089,2,SESS_111362,2026-02-09 03:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_8,Mobile,519
